0	1	2	3
0.26666666664087874	0.5333333332817572	0.3749015	4.0
0.3999999999613183	0.5999999999419771	0.09394700000000006	-4.0
0.3999999999613183	0.5999999999419771	0.343947	-4.0
0.3999999999613183	0.5999999999419771	0.00023000000000002484	4.0
0.3999999999613183	0.5999999999419771	0.25022999999999995	4.0
0.3333333333010984	0.46666666662153755	0.21892099999999995	-4.0
0.4666666666215379	0.7333333332624167	0.46892099999999987	-4.0
0.3333333333010984	0.46666666662153755	0.12490150000000005	4.0
0.4666666666215379	0.7333333332624167	0.3749015	4.0
-0.3999999999613182	-0.39999999996131796	0.09394700000000006	-4.0
-0.3999999999613182	-0.39999999996131796	0.343947	-4.0
-0.3999999999613182	-0.39999999996131796	0.00023000000000002484	4.0
-0.3999999999613182	-0.39999999996131796	0.25022999999999995	4.0
-0.46666666662153794	-0.5333333332817574	0.21892099999999995	-4.0
-0.3333333333010984	-0.2666666666408785	0.46892099999999987	-4.0
-0.46666666662153794	-0.5333333332817574	0.12490150000000005	4.0
-0.3333333333010984	-0.2666666666408785	0.3749015	4.0
-0.19999999998065904	-0.19999999998065898	0.09394700000000006	-4.0
-0.19999999998065904	-0.19999999998065898	0.343947	-4.0
-0.19999999998065904	-0.19999999998065898	0.00023000000000002484	4.0
-0.19999999998065904	-0.19999999998065898	0.25022999999999995	4.0
-0.26666666664087885	-0.33333333330109843	0.21892099999999995	-4.0
-0.13333333332043934	-0.06666666666021964	0.46892099999999987	-4.0
-0.26666666664087885	-0.33333333330109843	0.12490150000000005	4.0
-0.13333333332043934	-0.06666666666021964	0.3749015	4.0
0.0	0.0	0.09394700000000006	-4.0
0.0	0.0	0.343947	-4.0
-7.048228784446918e-17	-1.4096457568893835e-16	0.00023000000000002484	-4.0
-3.2710943627222227e-17	4.22893727066815e-16	0.25023000000000006	4.0
-0.06666666666021974	-0.13333333332043942	0.21892099999999995	-4.0
0.06666666666021974	0.13333333332043942	0.46892099999999987	-4.0
-0.06666666666021974	-0.13333333332043942	0.12490150000000005	4.0
0.06666666666021974	0.13333333332043942	0.3749015	4.0
0.19999999998065904	0.19999999998065898	0.09394700000000006	-4.0
0.19999999998065904	0.19999999998065898	0.343947	-4.0
0.19999999998065904	0.19999999998065898	0.00023000000000002484	4.0
0.19999999998065904	0.19999999998065898	0.25022999999999995	4.0
0.13333333332043934	0.06666666666021964	0.21892099999999995	-4.0
0.26666666664087885	0.33333333330109843	0.46892099999999987	-4.0
0.13333333332043934	0.06666666666021964	0.12490150000000005	4.0
0.26666666664087885	0.33333333330109843	0.3749015	4.0
0.3999999999613182	0.39999999996131796	0.09394700000000006	-4.0
0.3999999999613182	0.39999999996131796	0.343947	-4.0
0.3999999999613182	0.39999999996131796	0.00023000000000002484	4.0
0.3999999999613182	0.39999999996131796	0.25022999999999995	4.0
0.3333333333010984	0.2666666666408785	0.21892099999999995	-4.0
0.46666666662153794	0.5333333332817574	0.46892099999999987	-4.0
0.3333333333010984	0.2666666666408785	0.12490150000000005	4.0
0.46666666662153794	0.5333333332817574	0.3749015	4.0
-0.3999999999613183	-0.5999999999419771	0.09394700000000006	-4.0
-0.3999999999613183	-0.5999999999419771	0.343947	-4.0
-0.3999999999613183	-0.5999999999419771	0.00023000000000002484	4.0
-0.3999999999613183	-0.5999999999419771	0.25022999999999995	4.0
-0.4666666666215379	-0.7333333332624167	0.21892099999999995	-4.0
-0.3333333333010984	-0.46666666662153755	0.46892099999999987	-4.0
-0.4666666666215379	-0.7333333332624167	0.12490150000000005	4.0
-0.3333333333010984	-0.46666666662153755	0.3749015	4.0
-0.19999999998065912	-0.3999999999613181	0.09394700000000006	-4.0
-0.19999999998065912	-0.3999999999613181	0.343947	-4.0
-0.19999999998065912	-0.3999999999613181	0.00023000000000002484	4.0
-0.19999999998065912	-0.3999999999613181	0.25022999999999995	4.0
-0.26666666664087874	-0.5333333332817572	0.21892099999999995	-4.0
-0.13333333332043934	-0.26666666664087857	0.46892099999999987	-4.0
-0.26666666664087874	-0.5333333332817572	0.12490150000000005	4.0
-0.13333333332043934	-0.26666666664087857	0.3749015	4.0
-2.7755575615628914e-17	-0.19999999998065907	0.09394700000000006	-4.0
-2.7755575615628914e-17	-0.19999999998065907	0.343947	-4.0
-2.7755575615628914e-17	-0.19999999998065907	0.00023000000000002484	4.0
-2.7755575615628914e-17	-0.19999999998065907	0.25022999999999995	4.0
-0.06666666666021974	-0.3333333333010985	0.21892099999999995	-4.0
0.06666666666021966	-0.0666666666602197	0.46892099999999987	-4.0
-0.06666666666021974	-0.3333333333010985	0.12490150000000005	4.0
0.06666666666021966	-0.0666666666602197	0.3749015	4.0
0.1999999999806591	-6.659611034450577e-17	0.09394700000000006	-4.0
0.1999999999806591	-6.659611034450577e-17	0.343947	-4.0
0.1999999999806591	-6.659611034450577e-17	0.00023000000000002484	4.0
0.1999999999806591	-6.659611034450577e-17	0.25022999999999995	4.0
0.13333333332043934	-0.13333333332043948	0.21892099999999995	-4.0
0.2666666666408788	0.13333333332043934	0.46892099999999987	-4.0
0.13333333332043934	-0.13333333332043948	0.12490150000000005	4.0
0.2666666666408788	0.13333333332043934	0.3749015	4.0
0.39999999996131824	0.19999999998065907	0.09394700000000006	-4.0
0.39999999996131824	0.19999999998065907	0.343947	-4.0
0.39999999996131824	0.19999999998065907	0.00023000000000002484	4.0
0.39999999996131824	0.19999999998065907	0.25022999999999995	4.0
0.33333333330109843	0.06666666666021949	0.21892099999999995	-4.0
0.4666666666215379	0.3333333333010983	0.46892099999999987	-4.0
0.33333333330109843	0.06666666666021949	0.12490150000000005	4.0
0.4666666666215379	0.3333333333010983	0.3749015	4.0
-0.3999999999613181	-0.7999999999226359	0.09394700000000006	-4.0
-0.3999999999613181	-0.7999999999226359	0.343947	-4.0
-0.3999999999613181	-0.7999999999226359	0.00023000000000002484	4.0
-0.3999999999613181	-0.7999999999226359	0.25022999999999995	4.0
-0.46666666662153783	-0.9333333332430753	0.21892099999999995	-4.0
-0.3333333333010986	-0.666666666602197	0.46892099999999987	-4.0
-0.46666666662153783	-0.9333333332430753	0.12490150000000005	4.0
-0.3333333333010986	-0.666666666602197	0.3749015	4.0
-0.1999999999806591	-0.5999999999419773	0.09394700000000006	-4.0
-0.1999999999806591	-0.5999999999419773	0.343947	-4.0
-0.1999999999806591	-0.5999999999419773	0.00023000000000002484	4.0
-0.1999999999806591	-0.5999999999419773	0.25022999999999995	4.0
-0.26666666664087896	-0.7333333332624167	0.21892099999999995	-4.0
-0.13333333332043937	-0.4666666666215376	0.46892099999999987	-4.0
-0.26666666664087896	-0.7333333332624167	0.12490150000000005	4.0
-0.13333333332043937	-0.4666666666215376	0.3749015	4.0
2.7755575615628914e-17	-0.3999999999613181	0.09394700000000006	-4.0
2.7755575615628914e-17	-0.3999999999613181	0.343947	-4.0
2.7755575615628914e-17	-0.3999999999613181	0.00023000000000002484	4.0
2.7755575615628914e-17	-0.3999999999613181	0.25022999999999995	4.0
-0.06666666666021967	-0.5333333332817575	0.21892099999999995	-4.0
0.06666666666021978	-0.26666666664087857	0.46892099999999987	-4.0
-0.06666666666021967	-0.5333333332817575	0.12490150000000005	4.0
0.06666666666021978	-0.26666666664087857	0.3749015	4.0
0.19999999998065904	-0.19999999998065912	0.09394700000000006	-4.0
0.19999999998065904	-0.19999999998065912	0.343947	-4.0
0.19999999998065904	-0.19999999998065912	0.00023000000000002484	4.0
0.19999999998065904	-0.19999999998065912	0.25022999999999995	4.0
0.13333333332043934	-0.3333333333010985	0.21892099999999995	-4.0
0.26666666664087885	-0.06666666666021963	0.46892099999999987	-4.0
0.13333333332043934	-0.3333333333010985	0.12490150000000005	4.0
0.26666666664087885	-0.06666666666021963	0.3749015	4.0
0.3999999999613182	-1.3319222068901152e-16	-0.406053	-4.0
0.3999999999613182	-1.3319222068901152e-16	-0.15605300000000003	-4.0
0.3999999999613182	-1.3319222068901152e-16	-0.49977000000000005	4.0
0.3999999999613182	-1.3319222068901152e-16	-0.24977000000000008	4.0
0.3333333333010985	-0.13333333332043948	-0.28107900000000013	-4.0
0.4666666666215379	0.13333333332043926	-0.031079000000000096	-4.0
0.3333333333010985	-0.13333333332043948	-0.37509849999999995	4.0
0.4666666666215379	0.13333333332043926	-0.1250985	4.0
-0.3999999999613182	1.3319222068901152e-16	-0.406053	-4.0
-0.3999999999613182	1.3319222068901152e-16	-0.15605300000000003	-4.0
-0.3999999999613182	1.3319222068901152e-16	-0.49977000000000005	4.0
-0.3999999999613182	1.3319222068901152e-16	-0.24977000000000008	4.0
-0.4666666666215379	-0.13333333332043926	-0.28107900000000013	-4.0
-0.3333333333010985	0.13333333332043948	-0.031079000000000096	-4.0
-0.4666666666215379	-0.13333333332043926	-0.37509849999999995	4.0
-0.3333333333010985	0.13333333332043948	-0.1250985	4.0
-0.19999999998065904	0.19999999998065912	-0.406053	-4.0
-0.19999999998065904	0.19999999998065912	-0.15605300000000003	-4.0
-0.19999999998065904	0.19999999998065912	-0.49977000000000005	4.0
-0.19999999998065904	0.19999999998065912	-0.24977000000000008	4.0
-0.26666666664087885	0.06666666666021963	-0.28107900000000013	-4.0
-0.13333333332043934	0.3333333333010985	-0.031079000000000096	-4.0
-0.26666666664087885	0.06666666666021963	-0.37509849999999995	4.0
-0.13333333332043934	0.3333333333010985	-0.1250985	4.0
-2.7755575615628914e-17	0.3999999999613181	-0.406053	-4.0
-2.7755575615628914e-17	0.3999999999613181	-0.15605300000000003	-4.0
-2.7755575615628914e-17	0.3999999999613181	-0.49977000000000005	4.0
-2.7755575615628914e-17	0.3999999999613181	-0.24977000000000008	4.0
-0.06666666666021978	0.26666666664087857	-0.28107900000000013	-4.0
0.06666666666021967	0.5333333332817575	-0.031079000000000096	-4.0
-0.06666666666021978	0.26666666664087857	-0.37509849999999995	4.0
0.06666666666021967	0.5333333332817575	-0.1250985	4.0
0.1999999999806591	0.5999999999419773	-0.406053	-4.0
0.1999999999806591	0.5999999999419773	-0.15605300000000003	-4.0
0.1999999999806591	0.5999999999419773	-0.49977000000000005	4.0
0.1999999999806591	0.5999999999419773	-0.24977000000000008	4.0
0.13333333332043937	0.4666666666215376	-0.28107900000000013	-4.0
0.26666666664087896	0.7333333332624167	-0.031079000000000096	-4.0
0.13333333332043937	0.4666666666215376	-0.37509849999999995	4.0
0.26666666664087896	0.7333333332624167	-0.1250985	4.0
0.3999999999613181	0.7999999999226359	-0.406053	-4.0
0.3999999999613181	0.7999999999226359	-0.15605300000000003	-4.0
0.3999999999613181	0.7999999999226359	-0.49977000000000005	4.0
0.3999999999613181	0.7999999999226359	-0.24977000000000008	4.0
0.3333333333010986	0.666666666602197	-0.28107900000000013	-4.0
0.46666666662153783	0.9333333332430753	-0.031079000000000096	-4.0
0.3333333333010986	0.666666666602197	-0.37509849999999995	4.0
0.46666666662153783	0.9333333332430753	-0.1250985	4.0
-0.39999999996131824	-0.19999999998065907	-0.406053	-4.0
-0.39999999996131824	-0.19999999998065907	-0.15605300000000003	-4.0
-0.39999999996131824	-0.19999999998065907	-0.49977000000000005	4.0
-0.39999999996131824	-0.19999999998065907	-0.24977000000000008	4.0
-0.4666666666215379	-0.3333333333010983	-0.28107900000000013	-4.0
-0.33333333330109843	-0.06666666666021949	-0.031079000000000096	-4.0
-0.4666666666215379	-0.3333333333010983	-0.37509849999999995	4.0
-0.33333333330109843	-0.06666666666021949	-0.1250985	4.0
-0.1999999999806591	6.659611034450577e-17	-0.406053	-4.0
-0.1999999999806591	6.659611034450577e-17	-0.15605300000000003	-4.0
-0.1999999999806591	6.659611034450577e-17	-0.49977000000000005	4.0
-0.1999999999806591	6.659611034450577e-17	-0.24977000000000008	4.0
-0.2666666666408788	-0.13333333332043934	-0.28107900000000013	-4.0
-0.13333333332043934	0.13333333332043948	-0.031079000000000096	-4.0
-0.2666666666408788	-0.13333333332043934	-0.37509849999999995	4.0
-0.13333333332043934	0.13333333332043948	-0.1250985	4.0
2.7755575615628914e-17	0.19999999998065907	-0.406053	-4.0
2.7755575615628914e-17	0.19999999998065907	-0.15605300000000003	-4.0
2.7755575615628914e-17	0.19999999998065907	-0.49977000000000005	4.0
2.7755575615628914e-17	0.19999999998065907	-0.24977000000000008	4.0
-0.06666666666021966	0.0666666666602197	-0.28107900000000013	-4.0
0.06666666666021974	0.3333333333010985	-0.031079000000000096	-4.0
-0.06666666666021966	0.0666666666602197	-0.37509849999999995	4.0
0.06666666666021974	0.3333333333010985	-0.1250985	4.0
0.19999999998065912	0.3999999999613181	-0.406053	-4.0
0.19999999998065912	0.3999999999613181	-0.15605300000000003	-4.0
0.19999999998065912	0.3999999999613181	-0.49977000000000005	4.0
0.19999999998065912	0.3999999999613181	-0.24977000000000008	4.0
0.13333333332043934	0.26666666664087857	-0.28107900000000013	-4.0
0.26666666664087874	0.5333333332817572	-0.031079000000000096	-4.0
0.13333333332043934	0.26666666664087857	-0.37509849999999995	4.0
0.26666666664087874	0.5333333332817572	-0.1250985	4.0
0.3999999999613183	0.5999999999419771	-0.406053	-4.0
0.3999999999613183	0.5999999999419771	-0.15605300000000003	-4.0
0.3999999999613183	0.5999999999419771	-0.49977000000000005	4.0
0.3999999999613183	0.5999999999419771	-0.24977000000000008	4.0
0.3333333333010984	0.46666666662153755	-0.28107900000000013	-4.0
0.4666666666215379	0.7333333332624167	-0.031079000000000096	-4.0
0.3333333333010984	0.46666666662153755	-0.37509849999999995	4.0
0.4666666666215379	0.7333333332624167	-0.1250985	4.0
-0.3999999999613182	-0.39999999996131796	-0.406053	-4.0
-0.3999999999613182	-0.39999999996131796	-0.15605300000000003	-4.0
-0.3999999999613182	-0.39999999996131796	-0.49977000000000005	4.0
-0.3999999999613182	-0.39999999996131796	-0.24977000000000008	4.0
-0.46666666662153794	-0.5333333332817574	-0.28107900000000013	-4.0
-0.3333333333010984	-0.2666666666408785	-0.031079000000000096	-4.0
-0.46666666662153794	-0.5333333332817574	-0.37509849999999995	4.0
-0.3333333333010984	-0.2666666666408785	-0.1250985	4.0
-0.19999999998065904	-0.19999999998065898	-0.406053	-4.0
-0.19999999998065904	-0.19999999998065898	-0.15605300000000003	-4.0
-0.19999999998065904	-0.19999999998065898	-0.49977000000000005	4.0
-0.19999999998065904	-0.19999999998065898	-0.24977000000000008	4.0
-0.26666666664087885	-0.33333333330109843	-0.28107900000000013	-4.0
-0.13333333332043934	-0.06666666666021964	-0.031079000000000096	-4.0
-0.26666666664087885	-0.33333333330109843	-0.37509849999999995	4.0
-0.13333333332043934	-0.06666666666021964	-0.1250985	4.0
0.0	0.0	-0.406053	-4.0
0.0	0.0	-0.15605300000000003	-4.0
0.0	0.0	-0.49977000000000005	4.0
-7.048228784446918e-17	-1.4096457568893835e-16	-0.24977	4.0
-0.06666666666021974	-0.13333333332043942	-0.28107900000000013	-4.0
0.06666666666021974	0.13333333332043942	-0.031079000000000096	-4.0
-0.06666666666021974	-0.13333333332043942	-0.37509849999999995	4.0
0.06666666666021974	0.13333333332043942	-0.1250985	4.0
0.19999999998065904	0.19999999998065898	-0.406053	-4.0
0.19999999998065904	0.19999999998065898	-0.15605300000000003	-4.0
0.19999999998065904	0.19999999998065898	-0.49977000000000005	4.0
0.19999999998065904	0.19999999998065898	-0.24977000000000008	4.0
0.13333333332043934	0.06666666666021964	-0.28107900000000013	-4.0
0.26666666664087885	0.33333333330109843	-0.031079000000000096	-4.0
0.13333333332043934	0.06666666666021964	-0.37509849999999995	4.0
0.26666666664087885	0.33333333330109843	-0.1250985	4.0
0.3999999999613182	0.39999999996131796	-0.406053	-4.0
0.3999999999613182	0.39999999996131796	-0.15605300000000003	-4.0
0.3999999999613182	0.39999999996131796	-0.49977000000000005	4.0
0.3999999999613182	0.39999999996131796	-0.24977000000000008	4.0
0.3333333333010984	0.2666666666408785	-0.28107900000000013	-4.0
0.46666666662153794	0.5333333332817574	-0.031079000000000096	-4.0
0.3333333333010984	0.2666666666408785	-0.37509849999999995	4.0
0.46666666662153794	0.5333333332817574	-0.1250985	4.0
-0.3999999999613183	-0.5999999999419771	-0.406053	-4.0
-0.3999999999613183	-0.5999999999419771	-0.15605300000000003	-4.0
-0.3999999999613183	-0.5999999999419771	-0.49977000000000005	4.0
-0.3999999999613183	-0.5999999999419771	-0.24977000000000008	4.0
-0.4666666666215379	-0.7333333332624167	-0.28107900000000013	-4.0
-0.3333333333010984	-0.46666666662153755	-0.031079000000000096	-4.0
-0.4666666666215379	-0.7333333332624167	-0.37509849999999995	4.0
-0.3333333333010984	-0.46666666662153755	-0.1250985	4.0
-0.19999999998065912	-0.3999999999613181	-0.406053	-4.0
-0.19999999998065912	-0.3999999999613181	-0.15605300000000003	-4.0
-0.19999999998065912	-0.3999999999613181	-0.49977000000000005	4.0
-0.19999999998065912	-0.3999999999613181	-0.24977000000000008	4.0
-0.26666666664087874	-0.5333333332817572	-0.28107900000000013	-4.0
-0.13333333332043934	-0.26666666664087857	-0.031079000000000096	-4.0
-0.26666666664087874	-0.5333333332817572	-0.37509849999999995	4.0
-0.13333333332043934	-0.26666666664087857	-0.1250985	4.0
-2.7755575615628914e-17	-0.19999999998065907	-0.406053	-4.0
-2.7755575615628914e-17	-0.19999999998065907	-0.15605300000000003	-4.0
-2.7755575615628914e-17	-0.19999999998065907	-0.49977000000000005	4.0
-2.7755575615628914e-17	-0.19999999998065907	-0.24977000000000008	4.0
-0.06666666666021974	-0.3333333333010985	-0.28107900000000013	-4.0
0.06666666666021966	-0.0666666666602197	-0.031079000000000096	-4.0
-0.06666666666021974	-0.3333333333010985	-0.37509849999999995	4.0
0.06666666666021966	-0.0666666666602197	-0.1250985	4.0
0.1999999999806591	-6.659611034450577e-17	-0.406053	-4.0
0.1999999999806591	-6.659611034450577e-17	-0.15605300000000003	-4.0
0.1999999999806591	-6.659611034450577e-17	-0.49977000000000005	4.0
0.1999999999806591	-6.659611034450577e-17	-0.24977000000000008	4.0
0.13333333332043934	-0.13333333332043948	-0.28107900000000013	-4.0
0.2666666666408788	0.13333333332043934	-0.031079000000000096	-4.0
0.13333333332043934	-0.13333333332043948	-0.37509849999999995	4.0
0.2666666666408788	0.13333333332043934	-0.1250985	4.0
0.39999999996131824	0.19999999998065907	-0.406053	-4.0
0.39999999996131824	0.19999999998065907	-0.15605300000000003	-4.0
0.39999999996131824	0.19999999998065907	-0.49977000000000005	4.0
0.39999999996131824	0.19999999998065907	-0.24977000000000008	4.0
0.33333333330109843	0.06666666666021949	-0.28107900000000013	-4.0
0.4666666666215379	0.3333333333010983	-0.031079000000000096	-4.0
0.33333333330109843	0.06666666666021949	-0.37509849999999995	4.0
0.4666666666215379	0.3333333333010983	-0.1250985	4.0
-0.3999999999613181	-0.7999999999226359	-0.406053	-4.0
-0.3999999999613181	-0.7999999999226359	-0.15605300000000003	-4.0
-0.3999999999613181	-0.7999999999226359	-0.49977000000000005	4.0
-0.3999999999613181	-0.7999999999226359	-0.24977000000000008	4.0
-0.46666666662153783	-0.9333333332430753	-0.28107900000000013	-4.0
-0.3333333333010986	-0.666666666602197	-0.031079000000000096	-4.0
-0.46666666662153783	-0.9333333332430753	-0.37509849999999995	4.0
-0.3333333333010986	-0.666666666602197	-0.1250985	4.0
-0.1999999999806591	-0.5999999999419773	-0.406053	-4.0
-0.1999999999806591	-0.5999999999419773	-0.15605300000000003	-4.0
-0.1999999999806591	-0.5999999999419773	-0.49977000000000005	4.0
-0.1999999999806591	-0.5999999999419773	-0.24977000000000008	4.0
-0.26666666664087896	-0.7333333332624167	-0.28107900000000013	-4.0
-0.13333333332043937	-0.4666666666215376	-0.031079000000000096	-4.0
-0.26666666664087896	-0.7333333332624167	-0.37509849999999995	4.0
-0.13333333332043937	-0.4666666666215376	-0.1250985	4.0
2.7755575615628914e-17	-0.3999999999613181	-0.406053	-4.0
2.7755575615628914e-17	-0.3999999999613181	-0.15605300000000003	-4.0
2.7755575615628914e-17	-0.3999999999613181	-0.49977000000000005	4.0
2.7755575615628914e-17	-0.3999999999613181	-0.24977000000000008	4.0
-0.06666666666021967	-0.5333333332817575	-0.28107900000000013	-4.0
0.06666666666021978	-0.26666666664087857	-0.031079000000000096	-4.0
-0.06666666666021967	-0.5333333332817575	-0.37509849999999995	4.0
0.06666666666021978	-0.26666666664087857	-0.1250985	4.0
0.19999999998065904	-0.19999999998065912	-0.406053	-4.0
0.19999999998065904	-0.19999999998065912	-0.15605300000000003	-4.0
0.19999999998065904	-0.19999999998065912	-0.49977000000000005	4.0
0.19999999998065904	-0.19999999998065912	-0.24977000000000008	4.0
0.13333333332043934	-0.3333333333010985	-0.28107900000000013	-4.0
0.26666666664087885	-0.06666666666021963	-0.031079000000000096	-4.0
0.13333333332043934	-0.3333333333010985	-0.37509849999999995	4.0
0.26666666664087885	-0.06666666666021963	-0.1250985	4.0
