0	1	2	3
0.3333333333333333	0.0	0.093947	-4.0
0.3333333333333333	0.0	0.343947	-4.0
0.3333333333333333	0.0	0.00023000000000002484	4.0
0.3333333333333333	0.0	0.25022999999999995	4.0
0.22222222222222215	-0.22222222222222232	0.21892099999999995	-4.0
0.4444444444444445	0.22222222222222232	0.46892099999999987	-4.0
0.22222222222222215	-0.22222222222222232	0.12490150000000005	4.0
0.4444444444444445	0.22222222222222232	0.3749015	4.0
-0.3333333333333333	0.0	-0.40605300000000005	-4.0
-0.3333333333333333	0.0	-0.15605300000000003	-4.0
-0.3333333333333333	0.0	-0.49977000000000005	4.0
-0.3333333333333333	0.0	-0.24977000000000008	4.0
-0.4444444444444445	-0.22222222222222232	-0.28107900000000013	-4.0
-0.22222222222222215	0.22222222222222232	-0.031079000000000096	-4.0
-0.4444444444444445	-0.22222222222222232	-0.37509849999999995	4.0
-0.22222222222222215	0.22222222222222232	-0.1250985	4.0
-0.3333333333333333	0.0	0.093947	-4.0
-0.3333333333333333	0.0	0.343947	-4.0
-0.3333333333333333	0.0	0.00023000000000002484	4.0
-0.3333333333333333	0.0	0.25022999999999995	4.0
-0.4444444444444445	-0.22222222222222232	0.21892099999999995	-4.0
-0.22222222222222215	0.22222222222222232	0.46892099999999987	-4.0
-0.4444444444444445	-0.22222222222222232	0.12490150000000005	4.0
-0.22222222222222215	0.22222222222222232	0.3749015	4.0
2.7755575615628914e-17	0.33333333333333337	-0.40605300000000005	-4.0
2.7755575615628914e-17	0.33333333333333337	-0.15605300000000003	-4.0
2.7755575615628914e-17	0.33333333333333337	-0.49977000000000005	4.0
2.7755575615628914e-17	0.33333333333333337	-0.24977000000000008	4.0
-0.11111111111111113	0.11111111111111104	-0.28107900000000013	-4.0
0.11111111111111119	0.5555555555555557	-0.031079000000000096	-4.0
-0.11111111111111113	0.11111111111111104	-0.37509849999999995	4.0
0.11111111111111119	0.5555555555555557	-0.1250985	4.0
2.7755575615628914e-17	0.33333333333333337	0.093947	-4.0
