0	1	2	3
0.3333333333635822	0.0	-0.31210600000000005	4.0
0.3333333333635822	0.0	0.187894	4.0
0.3333333333635822	0.0	-0.49954	-4.0
0.3333333333635822	0.0	0.0004599999999999008	-4.0
0.22222222224238808	-0.22222222224238822	-0.062158000000000165	4.0
0.44444444448477627	0.22222222224238822	0.4378419999999999	4.0
0.22222222224238808	-0.22222222224238822	-0.2501969999999999	-4.0
0.44444444448477627	0.22222222224238822	0.24980300000000003	-4.0
-0.3333333333635822	0.0	-0.31210600000000005	4.0
-0.3333333333635822	0.0	0.187894	4.0
-0.3333333333635822	0.0	-0.49954	-4.0
-0.3333333333635822	0.0	0.0004599999999999008	-4.0
-0.44444444448477627	-0.22222222224238822	-0.062158000000000165	4.0
-0.22222222224238808	0.22222222224238822	0.4378419999999999	4.0
-0.44444444448477627	-0.22222222224238822	-0.2501969999999999	-4.0
-0.22222222224238808	0.22222222224238822	0.24980300000000003	-4.0
0.0	0.3333333333635822	-0.31210600000000005	4.0
0.0	0.3333333333635822	0.187894	4.0
0.0	0.3333333333635822	-0.49954	-4.0
0.0	0.3333333333635822	0.0004599999999999008	-4.0
-0.1111111111211941	0.11111111112119397	-0.062158000000000165	4.0
0.1111111111211941	0.5555555556059704	0.4378419999999999	4.0
-0.1111111111211941	0.11111111112119397	-0.2501969999999999	-4.0
0.1111111111211941	0.5555555556059704	0.24980300000000003	-4.0
0.3333333333635822	0.6666666667271643	-0.31210600000000005	4.0
0.3333333333635822	0.6666666667271643	0.187894	4.0
0.3333333333635822	0.6666666667271643	-0.49954	-4.0
0.3333333333635822	0.6666666667271643	0.0004599999999999008	-4.0
0.22222222224238805	0.4444444444847761	-0.062158000000000165	4.0
0.4444444444847762	0.8888888889695524	0.4378419999999999	4.0
0.22222222224238805	0.4444444444847761	-0.2501969999999999	-4.0
0.4444444444847762	0.8888888889695524	0.24980300000000003	-4.0
-0.3333333333635822	-0.3333333333635822	-0.31210600000000005	4.0
-0.3333333333635822	-0.3333333333635822	0.187894	4.0
-0.3333333333635822	-0.3333333333635822	-0.49954	-4.0
-0.3333333333635822	-0.3333333333635822	0.0004599999999999008	-4.0
-0.44444444448477627	-0.5555555556059704	-0.062158000000000165	4.0
-0.22222222224238808	-0.11111111112119397	0.4378419999999999	4.0
-0.44444444448477627	-0.5555555556059704	-0.2501969999999999	-4.0
-0.22222222224238808	-0.11111111112119397	0.24980300000000003	-4.0
0.0	0.0	-0.31210600000000005	4.0
0.0	0.0	0.187894	4.0
0.0	0.0	-0.49954	-4.0
6.963888775918563e-16	-2.349409595256039e-16	0.0004599999999987786	-4.0
-0.11111111112119411	-0.22222222224238822	-0.062158000000000165	4.0
0.11111111112119411	0.22222222224238822	0.4378419999999999	4.0
-0.11111111112119411	-0.22222222224238822	-0.2501969999999999	-4.0
0.11111111112119411	0.22222222224238822	0.24980300000000003	-4.0
0.3333333333635822	0.3333333333635822	-0.31210600000000005	4.0
0.3333333333635822	0.3333333333635822	0.187894	4.0
0.3333333333635822	0.3333333333635822	-0.49954	-4.0
0.3333333333635822	0.3333333333635822	0.0004599999999999008	-4.0
0.22222222224238808	0.11111111112119397	-0.062158000000000165	4.0
0.44444444448477627	0.5555555556059704	0.4378419999999999	4.0
0.22222222224238808	0.11111111112119397	-0.2501969999999999	-4.0
0.44444444448477627	0.5555555556059704	0.24980300000000003	-4.0
-0.3333333333635822	-0.6666666667271643	-0.31210600000000005	4.0
-0.3333333333635822	-0.6666666667271643	0.187894	4.0
-0.3333333333635822	-0.6666666667271643	-0.49954	-4.0
-0.3333333333635822	-0.6666666667271643	0.0004599999999999008	-4.0
-0.4444444444847762	-0.8888888889695524	-0.062158000000000165	4.0
-0.22222222224238805	-0.4444444444847761	0.4378419999999999	4.0
-0.4444444444847762	-0.8888888889695524	-0.2501969999999999	-4.0
-0.22222222224238805	-0.4444444444847761	0.24980300000000003	-4.0
0.0	-0.3333333333635822	-0.31210600000000005	4.0
0.0	-0.3333333333635822	0.187894	4.0
0.0	-0.3333333333635822	-0.49954	-4.0
0.0	-0.3333333333635822	0.0004599999999999008	-4.0
-0.1111111111211941	-0.5555555556059704	-0.062158000000000165	4.0
0.1111111111211941	-0.11111111112119397	0.4378419999999999	4.0
-0.1111111111211941	-0.5555555556059704	-0.2501969999999999	-4.0
0.1111111111211941	-0.11111111112119397	0.24980300000000003	-4.0
