-5.603081511999999,-2.1559999999999997,1.2447666	-0.625931
-5.603081511999999,-0.0,-2.4895346	-0.625931
-5.603081511999999,2.1559999999999997,1.2447666	-0.625931
-5.593484498,0.0,0.0	1.892092
3.722851566,-2.1559999999999997,-1.2447666	2.515516
3.722851566,0.0,2.4895346	2.515516
3.722851566,2.1559999999999997,-1.2447666	2.515516
4.9881835919999995,-4.311999999999999,0.0	0.004632
4.9881835919999995,-2.1559999999999997,-3.7343012	0.004632
4.9881835919999995,-2.1559999999999997,3.7343012	0.004632
4.9881835919999995,2.1559999999999997,-3.7343012	0.004632
4.9881835919999995,2.1559999999999997,3.7343012	0.004632
4.9881835919999995,4.311999999999999,0.0	0.004632
5.7808105460000005,-2.1559999999999997,1.2447666	-2.519484
5.7808105460000005,-0.0,-2.4895346	-2.519484
5.7808105460000005,2.1559999999999997,1.2447666	-2.519484
-4.106347658,-0.0,-0.0	-3.142907
-6.965136724,-4.311999999999999,-2.4895346	-0.625931
-6.965136724,0.0,4.9790678	-0.625931
-6.965136724,4.311999999999999,-2.4895346	-0.625931
-9.253124999999999,-4.311999999999999,0.0	1.892092
-9.253124999999999,-2.1559999999999997,-3.7343012	1.892092
-9.253124999999999,-2.1559999999999997,3.7343012	1.892092
-9.253124999999999,2.1559999999999997,-3.7343012	1.892092
-9.253124999999999,2.1559999999999997,3.7343012	1.892092
-9.253124999999999,4.311999999999999,0.0	1.892092
35.240624999999994,-4.311999999999999,2.4895346	2.515516
35.240624999999994,-0.0,-4.9790678	2.515516
35.240624999999994,4.311999999999999,2.4895346	2.515516
5.094140631999999,-4.311999999999999,-2.4895346	-2.519484
5.094140631999999,0.0,4.9790678	-2.519484
5.094140631999999,4.311999999999999,-2.4895346	-2.519484
-4.525390632,-4.311999999999999,-0.0	-3.142907
-4.525390632,-2.1559999999999997,-3.7343012	-3.142907
-4.525390632,-2.1559999999999997,3.7343012	-3.142907
-4.525390632,2.1559999999999997,-3.7343012	-3.142907
-4.525390632,2.1559999999999997,3.7343012	-3.142907
-4.525390632,4.311999999999999,-0.0	-3.142907
-13.3328125,-4.311999999999999,4.9790678	-0.625931
-13.3328125,4.311999999999999,4.9790678	-0.625931
-13.3328125,-6.468,1.2447666	-0.625931
-13.3328125,6.468,1.2447666	-0.625931
-13.3328125,-2.1559999999999997,-6.2238358	-0.625931
-13.3328125,2.1559999999999997,-6.2238358	-0.625931
8.4109375,-2.1559999999999997,-1.2447666	4.409069
8.4109375,2.1559999999999997,-1.2447666	4.409069
8.4109375,0.0,2.4895346	4.409069
-245.35,-0.0,-0.0	-5.030367
-245.35,0.0,0.0	5.039632
18.924609368,-4.311999999999999,-4.9790678	2.515516
18.924609368,4.311999999999999,-4.9790678	2.515516
18.924609368,-6.468,-1.2447666	2.515516
18.924609368,6.468,-1.2447666	2.515516
18.924609368,-2.1559999999999997,6.2238358	2.515516
18.924609368,2.1559999999999997,6.2238358	2.515516
26.654687499999998,-6.468,-3.7343012	0.004632
26.654687499999998,-6.468,3.7343012	0.004632
26.654687499999998,6.468,-3.7343012	0.004632
26.654687499999998,6.468,3.7343012	0.004632
26.654687499999998,-0.0,-7.4686024	0.004632
26.654687499999998,0.0,7.4686024	0.004632
67.30937499999999,-4.311999999999999,4.9790678	-2.519484
67.30937499999999,4.311999999999999,4.9790678	-2.519484
67.30937499999999,-6.468,1.2447666	-2.519484
67.30937499999999,6.468,1.2447666	-2.519484
67.30937499999999,-2.1559999999999997,-6.2238358	-2.519484
67.30937499999999,2.1559999999999997,-6.2238358	-2.519484
-204.225,-6.468,-3.7343012	1.892092
-204.225,-6.468,3.7343012	1.892092
-204.225,6.468,-3.7343012	1.892092
-204.225,6.468,3.7343012	1.892092
-204.225,-0.0,-7.4686024	1.892092
-204.225,0.0,7.4686024	1.892092
-164.85,-4.311999999999999,2.4895346	4.409069
-164.85,-0.0,-4.9790678	4.409069
-164.85,4.311999999999999,2.4895346	4.409069
-124.6,-4.311999999999999,-0.0	-5.030367
-124.6,-2.1559999999999997,-3.7343012	-5.030367
-124.6,-2.1559999999999997,3.7343012	-5.030367
-124.6,2.1559999999999997,-3.7343012	-5.030367
-124.6,-4.311999999999999,0.0	5.039632
-124.6,4.311999999999999,-0.0	-5.030367
-124.6,2.1559999999999997,3.7343012	-5.030367
-124.6,-2.1559999999999997,-3.7343012	5.039632
-124.6,-2.1559999999999997,3.7343012	5.039632
-124.6,2.1559999999999997,-3.7343012	5.039632
-124.6,4.311999999999999,0.0	5.039632
-124.6,2.1559999999999997,3.7343012	5.039632
-65.27499999999999,-2.1559999999999997,-1.2447666	-5.660931
-65.27499999999999,0.0,2.4895346	-5.660931
-65.27499999999999,2.1559999999999997,-1.2447666	-5.660931
