-6.00330162,-2.31,1.3336785	-0.625931
-6.00330162,-0.0,-2.6673584999999997	-0.625931
-6.00330162,2.31,1.3336785	-0.625931
-5.993019105,0.0,0.0	1.892092
3.9887695350000003,-2.31,-1.3336785	2.515516
3.9887695350000003,0.0,2.6673584999999997	2.515516
3.9887695350000003,2.31,-1.3336785	2.515516
5.34448242,-4.62,0.0	0.004632
5.34448242,-2.31,-4.001037	0.004632
5.34448242,-2.31,4.001037	0.004632
5.34448242,2.31,-4.001037	0.004632
5.34448242,2.31,4.001037	0.004632
5.34448242,4.62,0.0	0.004632
6.193725585000001,-2.31,1.3336785	-2.519484
6.193725585000001,-0.0,-2.6673584999999997	-2.519484
6.193725585000001,2.31,1.3336785	-2.519484
-4.399658205,-0.0,-0.0	-3.142907
-7.462646490000001,-4.62,-2.6673584999999997	-0.625931
-7.462646490000001,0.0,5.3347155	-0.625931
-7.462646490000001,4.62,-2.6673584999999997	-0.625931
-9.9140625,-4.62,0.0	1.892092
-9.9140625,-2.31,-4.001037	1.892092
-9.9140625,-2.31,4.001037	1.892092
-9.9140625,2.31,-4.001037	1.892092
-9.9140625,2.31,4.001037	1.892092
-9.9140625,4.62,0.0	1.892092
37.7578125,-4.62,2.6673584999999997	2.515516
37.7578125,-0.0,-5.3347155	2.515516
37.7578125,4.62,2.6673584999999997	2.515516
5.45800782,-4.62,-2.6673584999999997	-2.519484
5.45800782,0.0,5.3347155	-2.519484
5.45800782,4.62,-2.6673584999999997	-2.519484
-4.84863282,-4.62,-0.0	-3.142907
-4.84863282,-2.31,-4.001037	-3.142907
-4.84863282,-2.31,4.001037	-3.142907
-4.84863282,2.31,-4.001037	-3.142907
-4.84863282,2.31,4.001037	-3.142907
-4.84863282,4.62,-0.0	-3.142907
-14.28515625,-4.62,5.3347155	-0.625931
-14.28515625,4.62,5.3347155	-0.625931
-14.28515625,-6.93,1.3336785	-0.625931
-14.28515625,6.93,1.3336785	-0.625931
-14.28515625,-2.31,-6.668395500000001	-0.625931
-14.28515625,2.31,-6.668395500000001	-0.625931
9.01171875,-2.31,-1.3336785	4.409069
9.01171875,2.31,-1.3336785	4.409069
9.01171875,0.0,2.6673584999999997	4.409069
-262.875,-0.0,-0.0	-5.030367
-262.875,0.0,0.0	5.039632
20.27636718,-4.62,-5.3347155	2.515516
20.27636718,4.62,-5.3347155	2.515516
20.27636718,-6.93,-1.3336785	2.515516
20.27636718,6.93,-1.3336785	2.515516
20.27636718,-2.31,6.668395500000001	2.515516
20.27636718,2.31,6.668395500000001	2.515516
28.55859375,-6.93,-4.001037	0.004632
28.55859375,-6.93,4.001037	0.004632
28.55859375,6.93,-4.001037	0.004632
28.55859375,6.93,4.001037	0.004632
28.55859375,-0.0,-8.002074	0.004632
28.55859375,0.0,8.002074	0.004632
72.1171875,-4.62,5.3347155	-2.519484
72.1171875,4.62,5.3347155	-2.519484
72.1171875,-6.93,1.3336785	-2.519484
72.1171875,6.93,1.3336785	-2.519484
72.1171875,-2.31,-6.668395500000001	-2.519484
72.1171875,2.31,-6.668395500000001	-2.519484
-218.8125,-6.93,-4.001037	1.892092
-218.8125,-6.93,4.001037	1.892092
-218.8125,6.93,-4.001037	1.892092
-218.8125,6.93,4.001037	1.892092
-218.8125,-0.0,-8.002074	1.892092
-218.8125,0.0,8.002074	1.892092
-176.625,-4.62,2.6673584999999997	4.409069
-176.625,-0.0,-5.3347155	4.409069
-176.625,4.62,2.6673584999999997	4.409069
-133.5,-4.62,-0.0	-5.030367
-133.5,-2.31,-4.001037	-5.030367
-133.5,-2.31,4.001037	-5.030367
-133.5,2.31,-4.001037	-5.030367
-133.5,-4.62,0.0	5.039632
-133.5,4.62,-0.0	-5.030367
-133.5,2.31,4.001037	-5.030367
-133.5,-2.31,-4.001037	5.039632
-133.5,-2.31,4.001037	5.039632
-133.5,2.31,-4.001037	5.039632
-133.5,4.62,0.0	5.039632
-133.5,2.31,4.001037	5.039632
-69.9375,-2.31,-1.3336785	-5.660931
-69.9375,0.0,2.6673584999999997	-5.660931
-69.9375,2.31,-1.3336785	-5.660931
1.32421875,-9.2399985,0.0	0.004632
1.32421875,-4.62,-8.002074	0.004632
1.32421875,-4.62,8.002074	0.004632
1.32421875,4.62,-8.002074	0.004632
1.32421875,9.2399985,0.0	0.004632
1.32421875,4.62,8.002074	0.004632
101.90625,-6.93,4.001037	-3.142907
101.90625,-6.93,-4.001037	-3.142907
101.90625,6.93,-4.001037	-3.142907
101.90625,6.93,4.001037	-3.142907
101.90625,-0.0,-8.002074	-3.142907
101.90625,0.0,8.002074	-3.142907
129.5625,-9.2399985,-2.6673584999999997	-0.625931
129.5625,-6.93,-6.668395500000001	-0.625931
129.5625,-2.31,9.3357525	-0.625931
129.5625,6.93,-6.668395500000001	-0.625931
129.5625,9.2399985,-2.6673584999999997	-0.625931
129.5625,2.31,9.3357525	-0.625931
1.79589843,-9.2399985,0.0	1.892092
1.79589843,-4.62,-8.002074	1.892092
1.79589843,-4.62,8.002074	1.892092
1.79589843,4.62,-8.002074	1.892092
1.79589843,9.2399985,0.0	1.892092
1.79589843,4.62,8.002074	1.892092
50.765625,-4.62,-5.3347155	4.409069
50.765625,4.62,-5.3347155	4.409069
50.765625,-6.93,-1.3336785	4.409069
50.765625,6.93,-1.3336785	4.409069
50.765625,-2.31,6.668395500000001	4.409069
50.765625,2.31,6.668395500000001	4.409069
243.609375,-4.62,2.6673584999999997	-5.660931
243.609375,-0.0,-5.3347155	-5.660931
243.609375,4.62,2.6673584999999997	-5.660931
0.515625,-9.2399985,2.6673584999999997	2.515516
0.515625,-2.31,-9.3357525	2.515516
0.515625,-6.93,6.668395500000001	2.515516
0.515625,2.31,-9.3357525	2.515516
0.515625,9.2399985,2.6673584999999997	2.515516
0.515625,6.93,6.668395500000001	2.515516
-141.28125,-9.2399985,-2.6673584999999997	-2.519484
-141.28125,-6.93,-6.668395500000001	-2.519484
-141.28125,-2.31,9.3357525	-2.519484
-141.28125,6.93,-6.668395500000001	-2.519484
-141.28125,2.31,9.3357525	-2.519484
-141.28125,9.2399985,-2.6673584999999997	-2.519484
-33.10546875,-9.2399985,-0.0	-3.142907
-33.10546875,-4.62,-8.002074	-3.142907
-33.10546875,-4.62,8.002074	-3.142907
-33.10546875,4.62,-8.002074	-3.142907
-33.10546875,4.62,8.002074	-3.142907
-33.10546875,9.2399985,-0.0	-3.142907
909.75,0.0,0.0	6.927092
484.875,-9.2399985,5.3347155	-0.625931
484.875,9.2399985,5.3347155	-0.625931
