DATA
83:CLIG
1686:CLIG
3661:CLIG
5396:CLIG
6988:CLIG
8785:CLIG
10582:CLIG
17888:CLIG
24838:CLIG
31787:CLIG
42700:CLIG
53623:CLIG
64544:CLIG
75458:CLIG
77242:CLIG
84900:CLIG
92531:CLIG
100137:CLIG
107745:CLIG
115555:CLIG
123162:CLIG
130779:CLIG
137973:CLIG
144762:CLIG
151361:CLIG
157263:CLIG
163552:CLIG
170070:CLIG
175772:CLIG
181807:CLIG
187933:CLIG
194450:CLIG
196260:CLIG
198060:CLIG
204196:CLIG
210220:CLIG
211815:CLIG
213410:CLIG
219466:CLIG
221061:CLIG
227245:CLIG
233397:CLIG
239468:CLIG
245264:CLIG
251064:CLIG
256854:CLIG
262642:CLIG
268431:CLIG
274215:CLIG
279996:CLIG
285782:CLIG
291573:CLIG
297362:CLIG
303158:CLIG
308915:CLIG
314670:CLIG
320422:CLIG
326177:CLIG
331925:CLIG
337673:CLIG
343408:CLIG
349138:CLIG
354856:CLIG
360575:CLIG
366236:CLIG
371961:CLIG
377686:CLIG
383440:CLIG
389200:CLIG
394970:CLIG
400513:CLIG
402108:CLIG
403703:CLIG
405298:CLIG
406893:CLIG
408488:CLIG
410083:CLIG
411678:CLIG
417671:CLIG
423683:CLIG
429687:CLIG
435609:CLIG
441377:CLIG
447132:CLIG
452943:CLIG
454538:CLIG
460318:CLIG
466100:CLIG
471844:CLIG
477601:CLIG
483349:CLIG
489160:CLIG
494917:CLIG
500675:CLIG
506453:CLIG
512159:CLIG
517865:CLIG
523576:CLIG
529306:CLIG
535046:CLIG
540801:CLIG
546556:CLIG
552312:CLIG
558065:CLIG
563820:CLIG
569576:CLIG
575331:CLIG
581089:CLIG
586848:CLIG
592608:CLIG
598377:CLIG
604144:CLIG
609902:CLIG
615668:CLIG
621430:CLIG
627188:CLIG
632962:CLIG
638728:CLIG
644502:CLIG
650278:CLIG
656046:CLIG
661813:CLIG
667582:CLIG
673348:CLIG
679115:CLIG
684886:CLIG
690386:CLIG
696152:CLIG
701922:CLIG
707695:CLIG
713468:CLIG
719233:CLIG
724992:CLIG
730755:CLIG
736522:CLIG
742285:CLIG
748058:CLIG
753822:CLIG
759586:CLIG
765356:CLIG
771116:CLIG
776879:CLIG
782639:CLIG
788397:CLIG
794151:CLIG
799898:CLIG
805648:CLIG
811409:CLIG
817165:CLIG
822924:CLIG
828684:CLIG
834444:CLIG
840203:CLIG
845969:CLIG
851733:CLIG
857496:CLIG
863254:CLIG
869009:CLIG
874762:CLIG
880518:CLIG
886282:CLIG
892040:CLIG
897803:CLIG
903555:CLIG
909304:CLIG
915061:CLIG
920812:CLIG
926554:CLIG
932293:CLIG
938031:CLIG
943772:CLIG
949512:CLIG
955251:CLIG
960990:CLIG
966731:CLIG
972469:CLIG
978206:CLIG
983944:CLIG
989691:CLIG
995424:CLIG
1001158:CLIG
1006892:CLIG
1012624:CLIG
1018357:CLIG
1024087:CLIG
1029827:CLIG
1035567:CLIG
1041301:CLIG
1047035:CLIG
1052770:CLIG
