DATA  State             EMIN                Rel                         D           J
25236: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
25237- value
25238-
25239-     1            -0.0026482586        0.0000000000              0.0000         2.5
25240-     2            -0.0026482586        0.0000000000              0.0000         2.5
25241-     3             0.0033424123        0.1630144613           1314.8003         3.2
--
31392: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
31393- value
31394-
31395-     1            -0.0027535600        0.0000000000              0.0000         2.5
31396-     2            -0.0027535600        0.0000000000              0.0000         2.5
31397-     3             0.0034485642        0.1687683958           1361.2089         3.2
--
37561: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
37562- value
37563-
37564-     1            -0.0028489918        0.0000000000              0.0000         2.5
37565-     2            -0.0028489918        0.0000000000              0.0000         2.5
37566-     3             0.0035398075        0.1738480854           1402.1794         3.2
--
43708: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
43709- value
43710-
43711-     1            -0.0029654699        0.0000000000              0.0000         2.5
43712-     2            -0.0029654699        0.0000000000              0.0000         2.5
43713-     3             0.0035788678        0.1780805009           1436.3161         3.2
--
51399: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
51400- value
51401-
51402-     1            -0.0037673027        0.0000000000              0.0000         2.5
51403-     2            -0.0037673027        0.0000000000              0.0000         2.5
51404-     3             0.0038915155        0.2084070623           1680.9163         3.2
--
59153: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
59154- value
59155-
59156-     1            -0.0041978756        0.0000000000              0.0000         2.4
59157-     2            -0.0041978756        0.0000000000              0.0000         2.4
59158-     3             0.0009091838        0.1389701658           1120.8700         2.8
--
65522: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
65523- value
65524-
65525-     1            -0.0031511292        0.0000000000              0.0000         2.4
65526-     2            -0.0031511292        0.0000000000              0.0000         2.4
65527-     3             0.0078694000        0.2998838762           2418.7266         2.9
--
71796: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
71797- value
71798-
71799-     1            -0.0017658832        0.0000000000              0.0000         2.5
71800-     2            -0.0017658832        0.0000000000              0.0000         2.5
71801-     3             0.0287925510        0.8315373553           6706.8011         3.1
--
78063: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
78064- value
78065-
78066-     1            -0.0095558549        0.0000000000              0.0000         0.5
78067-     2            -0.0095558549        0.0000000000              0.0000         0.5
78068-     3             0.0106873169        0.5508447676           4442.8627         1.3
--
83969: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
83970- value
83971-
83972-     1            -0.0092538617        0.0000000000              0.0000         0.5
83973-     2            -0.0092538617        0.0000000000              0.0000         0.5
83974-     3             0.0109858600        0.5507508844           4442.1055         1.2
--
89501: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
89502- value
89503-
89504-     1            -0.0090933866        0.0000000000              0.0000         0.5
89505-     2            -0.0090933866        0.0000000000              0.0000         0.5
89506-     3             0.0109995143        0.5467556876           4409.8820         1.2
--
94868: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
94869- value
94870-
94871-     1            -0.0089742144        0.0000000000              0.0000         0.5
94872-     2            -0.0089742144        0.0000000000              0.0000         0.5
94873-     3             0.0109697098        0.5427018241           4377.1854         1.2
--
103516: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
103517- value
103518-
103519-     1            -0.0157923896        0.0000000000              0.0000         0.5
103520-     2            -0.0157923896        0.0000000000              0.0000         0.5
103521-     3             0.0091868733        0.6797203717           5482.3145         1.5
--
108484: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
108485- value
108486-
108487-     1            -0.0151991998        0.0000000000              0.0000         0.5
108488-     2            -0.0151991998        0.0000000000              0.0000         0.5
108489-     3             0.0089118249        0.6560944079           5291.7583         1.5
--
113598: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
113599- value
113600-
113601-     1            -0.0151457069        0.0000000000              0.0000         0.5
113602-     2            -0.0151457069        0.0000000000              0.0000         0.5
113603-     3             0.0087994289        0.6515803390           5255.3499         1.5
--
118504: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
118505- value
118506-
118507-     1            -0.0145254709        0.0000000000              0.0000         0.5
118508-     2            -0.0145254709        0.0000000000              0.0000         0.5
118509-     3             0.0084311092        0.6246803671           5038.3869         1.5
--
123407: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
123408- value
123409-
123410-     1            -0.0140755857        0.0000000000              0.0000         0.5
123411-     2            -0.0140755857        0.0000000000              0.0000         0.5
123412-     3             0.0082502357        0.6075165473           4899.9514         1.5
--
128317: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
128318- value
128319-
128320-     1            -0.0138530222        0.0000000000              0.0000         0.5
128321-     2            -0.0138530222        0.0000000000              0.0000         0.5
128322-     3             0.0081847214        0.5996775553           4836.7257         1.5
--
133414: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
133415- value
133416-
133417-     1            -0.0138384021        0.0000000000              0.0000         0.5
133418-     2            -0.0138384021        0.0000000000              0.0000         0.5
133419-     3             0.0082088366        0.5999359261           4838.8096         1.5
--
138520: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
138521- value
138522-
138523-     1            -0.0138733643        0.0000000000              0.0000         0.5
138524-     2            -0.0138733643        0.0000000000              0.0000         0.5
138525-     3             0.0084007634        0.6061098915           4888.6060         1.5
--
143652: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
143653- value
143654-
143655-     1            -0.0000612903        0.0000000000              0.0000         0.5
143656-     2            -0.0000612903        0.0000000000              0.0000         0.5
143657-     3             0.0198953837        0.5430487643           4379.9837         0.5
--
148720: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
148721- value
148722-
148723-     1            -0.0027118332        0.0000000000              0.0000         0.7
148724-     2            -0.0027118332        0.0000000000              0.0000         0.7
148725-     3             0.0125435642        0.4151205103           3348.1727         0.7
--
153826: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
153827- value
153828-
153829-     1            -0.0086749053        0.0000000000              0.0000         0.9
153830-     2            -0.0086749053        0.0000000000              0.0000         0.9
153831-     3            -0.0080442080        0.0171621478            138.4221         0.9
--
159923: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
159924- value
159925-
159926-     1            -0.0094208987        0.0000000000              0.0000         1.7
159927-     2            -0.0094208987        0.0000000000              0.0000         1.7
159928-     3             0.0462441001        1.5147217843          12217.0551         2.2
--
166038: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
166039- value
166040-
166041-     1            -0.0197016021        0.0000000000              0.0000         1.5
166042-     2            -0.0197016021        0.0000000000              0.0000         1.5
166043-     3            -0.0175230049        0.0592826492            478.1468         1.5
--
170845: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
170846- value
170847-
170848-     1            -0.0183783457        0.0000000000              0.0000         1.5
170849-     2            -0.0183783457        0.0000000000              0.0000         1.5
170850-     3            -0.0159484792        0.0661200360            533.2941         1.5
--
175662: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
175663- value
175664-
175665-     1            -0.0171880700        0.0000000000              0.0000         1.5
175666-     2            -0.0171880700        0.0000000000              0.0000         1.5
175667-     3            -0.0145128903        0.0727953490            587.1341         1.5
--
180469: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
180470- value
180471-
180472-     1            -0.0161247507        0.0000000000              0.0000         1.5
180473-     2            -0.0161247507        0.0000000000              0.0000         1.5
180474-     3            -0.0132178165        0.0791017068            637.9983         1.5
--
185286: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
185287- value
185288-
185289-     1            -0.0151865990        0.0000000000              0.0000         1.5
185290-     2            -0.0151865990        0.0000000000              0.0000         1.5
185291-     3            -0.0120601927        0.0850738494            686.1669         1.5
--
190090: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
190091- value
190092-
190093-     1            -0.0143694685        0.0000000000              0.0000         1.5
190094-     2            -0.0143694685        0.0000000000              0.0000         1.5
190095-     3            -0.0110354763        0.0907225482            731.7267         1.5
--
194892: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
194893- value
194894-
194895-     1            -0.0136668584        0.0000000000              0.0000         1.5
194896-     2            -0.0136668584        0.0000000000              0.0000         1.5
194897-     3            -0.0101370249        0.0960516627            774.7089         1.5
--
199696: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
199697- value
199698-
199699-     1            -0.0130707199        0.0000000000              0.0000         1.5
199700-     2            -0.0130707199        0.0000000000              0.0000         1.5
199701-     3            -0.0093565825        0.1010668259            815.1589         1.5
--
204494: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
204495- value
204496-
204497-     1            -0.0125722556        0.0000000000              0.0000         1.5
204498-     2            -0.0125722556        0.0000000000              0.0000         1.5
204499-     3            -0.0086849816        0.1057781148            853.1580         1.5
--
209296: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
209297- value
209298-
209299-     1            -0.0121625362        0.0000000000              0.0000         1.5
209300-     2            -0.0121625362        0.0000000000              0.0000         1.5
209301-     3            -0.0081127668        0.1101998375            888.8216         1.5
--
214104: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
214105- value
214106-
214107-     1            -0.0118329132        0.0000000000              0.0000         1.5
214108-     2            -0.0118329132        0.0000000000              0.0000         1.5
214109-     3            -0.0076306570        0.1143492151            922.2886         1.5
--
218904: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
218905- value
218906-
218907-     1            -0.0115752572        0.0000000000              0.0000         1.5
218908-     2            -0.0115752572        0.0000000000              0.0000         1.5
218909-     3            -0.0072298393        0.1182448450            953.7090         1.5
--
223708: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
223709- value
223710-
223711-     1            -0.0113820645        0.0000000000              0.0000         1.5
223712-     2            -0.0113820645        0.0000000000              0.0000         1.5
223713-     3            -0.0069021253        0.1219053549            983.2330         1.5
--
228508: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
228509- value
228510-
228511-     1            -0.0111375351        0.0000000000              0.0000         1.5
228512-     2            -0.0111375351        0.0000000000              0.0000         1.5
228513-     3            -0.0063550023        0.1301393461           1049.6446         1.5
--
233314: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
233315- value
233316-
233317-     1            -0.0111622962        0.0000000000              0.0000         1.5
233318-     2            -0.0111622962        0.0000000000              0.0000         1.5
233319-     3            -0.0061191627        0.1372306556           1106.8399         1.5
--
238116: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
238117- value
238118-
238119-     1            -0.0113798477        0.0000000000              0.0000         1.5
238120-     2            -0.0113798477        0.0000000000              0.0000         1.5
238121-     3            -0.0061132452        0.1433115529           1155.8856         1.5
--
242920: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
242921- value
242922-
242923-     1            -0.0117229590        0.0000000000              0.0000         1.5
242924-     2            -0.0117229590        0.0000000000              0.0000         1.5
242925-     3            -0.0062683029        0.1484287551           1197.1586         1.5
--
247729: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
247730- value
247731-
247732-     1            -0.0121304411        0.0000000000              0.0000         1.5
247733-     2            -0.0121304411        0.0000000000              0.0000         1.5
247734-     3            -0.0065238908        0.1525620060           1230.4956         1.5
--
252531: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
252532- value
252533-
252534-     1            -0.0125474963        0.0000000000              0.0000         1.5
252535-     2            -0.0125474963        0.0000000000              0.0000         1.5
252536-     3            -0.0068275094        0.1556487724           1255.3920         1.5
--
257340: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
257341- value
257342-
257343-     1            -0.0129282756        0.0000000000              0.0000         1.5
257344-     2            -0.0129282756        0.0000000000              0.0000         1.5
257345-     3            -0.0071361810        0.1576109237           1271.2178         1.5
--
262144: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
262145- value
262146-
262147-     1            -0.0132386613        0.0000000000              0.0000         1.5
262148-     2            -0.0132386613        0.0000000000              0.0000         1.5
262149-     3            -0.0074183236        0.1583794566           1277.4165         1.5
--
266944: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
266945- value
266946-
266947-     1            -0.0134576913        0.0000000000              0.0000         1.5
266948-     2            -0.0134576913        0.0000000000              0.0000         1.5
266949-     3            -0.0076544366        0.1579146035           1273.6672         1.5
--
271746: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
271747- value
271748-
271749-     1            -0.0135770270        0.0000000000              0.0000         1.5
271750-     2            -0.0135770270        0.0000000000              0.0000         1.5
271751-     3            -0.0078360822        0.1562190669           1259.9917         1.5
--
276539: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
276540- value
276541-
276542-     1            -0.0135987459        0.0000000000              0.0000         1.5
276543-     2            -0.0135987459        0.0000000000              0.0000         1.5
276544-     3            -0.0079634600        0.1533439416           1236.8023         1.5
--
281325: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
281326- value
281327-
281328-     1            -0.0135322638        0.0000000000              0.0000         1.5
281329-     2            -0.0135322638        0.0000000000              0.0000         1.5
281330-     3            -0.0080423557        0.1493880111           1204.8956         1.5
--
286109: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
286110- value
286111-
286112-     1            -0.0133912444        0.0000000000              0.0000         1.5
286113-     2            -0.0133912444        0.0000000000              0.0000         1.5
286114-     3            -0.0080812652        0.1444918948           1165.4057         1.5
--
290898: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
290899- value
290900-
290901-     1            -0.0131909788        0.0000000000              0.0000         1.5
290902-     2            -0.0131909788        0.0000000000              0.0000         1.5
290903-     3            -0.0080891147        0.1388287954           1119.7297         1.5
--
295683: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
295684- value
295685-
295686-     1            -0.0129464894        0.0000000000              0.0000         1.5
295687-     2            -0.0129464894        0.0000000000              0.0000         1.5
295688-     3            -0.0080737704        0.1325934378           1069.4382         1.5
--
300449: SO State       Relative EMIN(au)   Rel lowest level(eV)    D:o, cm**(-1)     J-
