x y z charge
13.51757812     -3.080000     -3.556477      2.515516
13.51757812      3.080000     -3.556477      2.515516
13.51757812     -4.620000     -0.889119      2.515516
13.51757812      4.620000     -0.889119      2.515516
13.51757812     -1.540000      4.445597      2.515516
13.51757812      1.540000      4.445597      2.515516
19.03906250     -4.620000     -2.667358      0.004632
19.03906250     -4.620000      2.667358      0.004632
19.03906250      4.620000     -2.667358      0.004632
19.03906250      4.620000      2.667358      0.004632
19.03906250     -0.000000     -5.334716      0.004632
19.03906250      0.000000      5.334716      0.004632
48.07812500     -3.080000      3.556477     -2.519484
48.07812500      3.080000      3.556477     -2.519484
48.07812500     -4.620000      0.889119     -2.519484
48.07812500      4.620000      0.889119     -2.519484
48.07812500     -1.540000     -4.445597     -2.519484
48.07812500      1.540000     -4.445597     -2.519484
-145.87500000     -4.620000     -2.667358      1.892092
-145.87500000     -4.620000      2.667358      1.892092
-145.87500000      4.620000     -2.667358      1.892092
-145.87500000      4.620000      2.667358      1.892092
-145.87500000     -0.000000     -5.334716      1.892092
-145.87500000      0.000000      5.334716      1.892092
-117.75000000     -3.080000      1.778239      4.409069
-117.75000000     -0.000000     -3.556477      4.409069
-117.75000000      3.080000      1.778239      4.409069
-89.00000000     -3.080000     -0.000000     -5.030367
-89.00000000     -1.540000     -2.667358     -5.030367
-89.00000000     -1.540000      2.667358     -5.030367
-89.00000000      1.540000     -2.667358     -5.030367
-89.00000000     -3.080000      0.000000      5.039632
-89.00000000      3.080000     -0.000000     -5.030367
-89.00000000      1.540000      2.667358     -5.030367
-89.00000000     -1.540000     -2.667358      5.039632
-89.00000000     -1.540000      2.667358      5.039632
-89.00000000      1.540000     -2.667358      5.039632
-89.00000000      3.080000      0.000000      5.039632
-89.00000000      1.540000      2.667358      5.039632
-46.62500000     -1.540000     -0.889119     -5.660931
-46.62500000      0.000000      1.778239     -5.660931
-46.62500000      1.540000     -0.889119     -5.660931
0.88281250     -6.159999      0.000000      0.004632
0.88281250     -3.080000     -5.334716      0.004632
0.88281250     -3.080000      5.334716      0.004632
0.88281250      3.080000     -5.334716      0.004632
0.88281250      6.159999      0.000000      0.004632
0.88281250      3.080000      5.334716      0.004632
67.93750000     -4.620000      2.667358     -3.142907
67.93750000     -4.620000     -2.667358     -3.142907
67.93750000      4.620000     -2.667358     -3.142907
67.93750000      4.620000      2.667358     -3.142907
67.93750000     -0.000000     -5.334716     -3.142907
67.93750000      0.000000      5.334716     -3.142907
86.37500000     -6.159999     -1.778239     -0.625931
86.37500000     -4.620000     -4.445597     -0.625931
86.37500000     -1.540000      6.223835     -0.625931
86.37500000      4.620000     -4.445597     -0.625931
86.37500000      6.159999     -1.778239     -0.625931
86.37500000      1.540000      6.223835     -0.625931
1.19726562     -6.159999      0.000000      1.892092
1.19726562     -3.080000     -5.334716      1.892092
1.19726562     -3.080000      5.334716      1.892092
1.19726562      3.080000     -5.334716      1.892092
1.19726562      6.159999      0.000000      1.892092
1.19726562      3.080000      5.334716      1.892092
33.84375000     -3.080000     -3.556477      4.409069
33.84375000      3.080000     -3.556477      4.409069
33.84375000     -4.620000     -0.889119      4.409069
33.84375000      4.620000     -0.889119      4.409069
33.84375000     -1.540000      4.445597      4.409069
33.84375000      1.540000      4.445597      4.409069
162.40625000     -3.080000      1.778239     -5.660931
162.40625000     -0.000000     -3.556477     -5.660931
162.40625000      3.080000      1.778239     -5.660931
0.34375000     -6.159999      1.778239      2.515516
0.34375000     -1.540000     -6.223835      2.515516
0.34375000     -4.620000      4.445597      2.515516
0.34375000      1.540000     -6.223835      2.515516
0.34375000      6.159999      1.778239      2.515516
0.34375000      4.620000      4.445597      2.515516
-94.18750000     -6.159999     -1.778239     -2.519484
-94.18750000     -4.620000     -4.445597     -2.519484
-94.18750000     -1.540000      6.223835     -2.519484
-94.18750000      4.620000     -4.445597     -2.519484
-94.18750000      1.540000      6.223835     -2.519484
-94.18750000      6.159999     -1.778239     -2.519484
-22.07031250     -6.159999     -0.000000     -3.142907
-22.07031250     -3.080000     -5.334716     -3.142907
-22.07031250     -3.080000      5.334716     -3.142907
-22.07031250      3.080000     -5.334716     -3.142907
-22.07031250      3.080000      5.334716     -3.142907
-22.07031250      6.159999     -0.000000     -3.142907
606.50000000      0.000000      0.000000      6.927092
323.25000000     -6.159999      3.556477     -0.625931
323.25000000      6.159999      3.556477     -0.625931
323.25000000     -0.000000     -7.112955     -0.625931
-5.42187500     -4.620000      2.667358     -5.030367
-5.42187500     -4.620000     -2.667358     -5.030367
-5.42187500     -4.620000      2.667358      5.039632
-5.42187500     -4.620000     -2.667358      5.039632
-5.42187500      4.620000     -2.667358     -5.030367
-5.42187500      4.620000      2.667358     -5.030367
-5.42187500      4.620000     -2.667358      5.039632
-5.42187500      4.620000      2.667358      5.039632
-5.42187500     -0.000000     -5.334716     -5.030367
-5.42187500      0.000000      5.334716     -5.030367
-5.42187500     -0.000000     -5.334716      5.039632
-5.42187500      0.000000      5.334716      5.039632
91.81250000     -3.080000     -3.556477     -5.660931
91.81250000      3.080000     -3.556477     -5.660931
91.81250000     -4.620000     -0.889119     -5.660931
91.81250000      4.620000     -0.889119     -5.660931
91.81250000     -1.540000      4.445597     -5.660931
91.81250000      1.540000      4.445597     -5.660931
300.50000000     -6.159999     -3.556477      2.515516
300.50000000      6.159999     -3.556477      2.515516
300.50000000      0.000000      7.112955      2.515516
-517.25000000     -6.159999      3.556477     -2.519484
-517.25000000      6.159999      3.556477     -2.519484
-517.25000000     -0.000000     -7.112955     -2.519484
53.56250000     -3.080000      0.000000      6.927092
53.56250000     -1.540000     -2.667358      6.927092
53.56250000     -1.540000      2.667358      6.927092
53.56250000      1.540000     -2.667358      6.927092
53.56250000      1.540000      2.667358      6.927092
53.56250000      3.080000      0.000000      6.927092
-55.25000000     -1.540000      0.889119      7.550516
-55.25000000      0.000000     -1.778239      7.550516
-55.25000000      1.540000      0.889119      7.550516
15.53125000     -1.540000     -0.889119     -7.554483
15.53125000      1.540000     -0.889119     -7.554483
15.53125000     -0.000000      1.778239     -7.554483
-124.87500000     -7.699999      0.889119     -0.625931
-124.87500000     -4.620000      6.223835     -0.625931
-124.87500000     -3.080000     -7.112955     -0.625931
-124.87500000      3.080000     -7.112955     -0.625931
-124.87500000      7.699999      0.889119     -0.625931
-124.87500000      4.620000      6.223835     -0.625931
-67.43750000     -6.159999      1.778239      4.409069
-67.43750000     -4.620000      4.445597      4.409069
-67.43750000     -1.540000     -6.223835      4.409069
-67.43750000      1.540000     -6.223835      4.409069
-67.43750000      4.620000      4.445597      4.409069
-67.43750000      6.159999      1.778239      4.409069
49.15625000     -6.159999     -0.000000     -5.030367
49.15625000     -3.080000     -5.334716     -5.030367
49.15625000     -3.080000      5.334716     -5.030367
49.15625000     -6.159999      0.000000      5.039632
49.15625000     -3.080000     -5.334716      5.039632
49.15625000      3.080000     -5.334716     -5.030367
49.15625000      3.080000      5.334716     -5.030367
49.15625000      6.159999     -0.000000     -5.030367
49.15625000     -3.080000      5.334716      5.039632
49.15625000      3.080000     -5.334716      5.039632
49.15625000      6.159999      0.000000      5.039632
49.15625000      3.080000      5.334716      5.039632
180.75000000     -7.699999     -0.889119      2.515516
180.75000000     -4.620000     -6.223835      2.515516
180.75000000     -3.080000      7.112955      2.515516
180.75000000      4.620000     -6.223835      2.515516
180.75000000      7.699999     -0.889119      2.515516
180.75000000      3.080000      7.112955      2.515516
-23.34375000     -7.699999     -2.667358      0.004632
-23.34375000     -7.699999      2.667358      0.004632
-23.34375000     -6.159999     -5.334716      0.004632
-23.34375000     -6.159999      5.334716      0.004632
-23.34375000     -1.540000     -8.002074      0.004632
-23.34375000      1.540000     -8.002074      0.004632
-23.34375000     -1.540000      8.002074      0.004632
-23.34375000      6.159999     -5.334716      0.004632
-23.34375000      1.540000      8.002074      0.004632
-23.34375000      7.699999     -2.667358      0.004632
-23.34375000      7.699999      2.667358      0.004632
-23.34375000      6.159999      5.334716      0.004632
-143.12500000     -7.699999      0.889119     -2.519484
-143.12500000     -4.620000      6.223835     -2.519484
-143.12500000     -3.080000     -7.112955     -2.519484
-143.12500000      3.080000     -7.112955     -2.519484
-143.12500000      7.699999      0.889119     -2.519484
-143.12500000      4.620000      6.223835     -2.519484
3032.00000000     -0.000000     -0.000000     -8.177907
-116.00000000     -3.080000     -1.778239      7.550516
-116.00000000      0.000000      3.556477      7.550516
-116.00000000      3.080000     -1.778239      7.550516
-603.50000000     -3.080000      1.778239     -7.554483
-603.50000000     -0.000000     -3.556477     -7.554483
-603.50000000      3.080000      1.778239     -7.554483
48.90625000     -7.699999      2.667358      1.892092
48.90625000     -7.699999     -2.667358      1.892092
48.90625000     -6.159999     -5.334716      1.892092
48.90625000     -6.159999      5.334716      1.892092
48.90625000     -1.540000     -8.002074      1.892092
48.90625000      1.540000     -8.002074      1.892092
48.90625000     -1.540000      8.002074      1.892092
48.90625000      6.159999     -5.334716      1.892092
48.90625000      1.540000      8.002074      1.892092
48.90625000      7.699999     -2.667358      1.892092
48.90625000      7.699999      2.667358      1.892092
48.90625000      6.159999      5.334716      1.892092
-505.00000000     -6.159999     -3.556477      4.409069
-505.00000000      6.159999     -3.556477      4.409069
-505.00000000      0.000000      7.112955      4.409069
25.82031250     -6.159999      1.778239     -5.660931
25.82031250     -1.540000     -6.223835     -5.660931
25.82031250     -4.620000      4.445597     -5.660931
25.82031250      1.540000     -6.223835     -5.660931
25.82031250      4.620000      4.445597     -5.660931
25.82031250      6.159999      1.778239     -5.660931
-58.18750000     -6.159999     -5.334716     -3.142907
-58.18750000     -7.699999      2.667358     -3.142907
-58.18750000     -7.699999     -2.667358     -3.142907
-58.18750000     -6.159999      5.334716     -3.142907
-58.18750000     -1.540000     -8.002074     -3.142907
-58.18750000      1.540000     -8.002074     -3.142907
-58.18750000     -1.540000      8.002074     -3.142907
-58.18750000      7.699999     -2.667358     -3.142907
-58.18750000      6.159999     -5.334716     -3.142907
-58.18750000      1.540000      8.002074     -3.142907
-58.18750000      7.699999      2.667358     -3.142907
-58.18750000      6.159999      5.334716     -3.142907
65.40625000     -4.620000     -2.667358      6.927092
65.40625000     -4.620000      2.667358      6.927092
65.40625000      4.620000     -2.667358      6.927092
65.40625000      4.620000      2.667358      6.927092
65.40625000     -0.000000     -5.334716      6.927092
65.40625000      0.000000      5.334716      6.927092
-83.25000000     -3.080000     -0.000000     -8.177907
-83.25000000     -1.540000      2.667358     -8.177907
-83.25000000     -1.540000     -2.667358     -8.177907
-83.25000000      1.540000     -2.667358     -8.177907
-83.25000000      3.080000     -0.000000     -8.177907
-83.25000000      1.540000      2.667358     -8.177907
-90.90625000     -3.080000      3.556477      7.550516
-90.90625000      3.080000      3.556477      7.550516
-90.90625000     -4.620000      0.889119      7.550516
-90.90625000      4.620000      0.889119      7.550516
-90.90625000     -1.540000     -4.445597      7.550516
-90.90625000      1.540000     -4.445597      7.550516
-45.68750000     -3.080000     -3.556477     -7.554483
-45.68750000      3.080000     -3.556477     -7.554483
-45.68750000     -4.620000     -0.889119     -7.554483
-45.68750000      4.620000     -0.889119     -7.554483
-45.68750000     -1.540000      4.445597     -7.554483
-45.68750000      1.540000      4.445597     -7.554483
-500.25000000      0.000000      8.891193     -0.625931
-500.25000000     -7.699999     -4.445597     -0.625931
-500.25000000      7.699999     -4.445597     -0.625931
-269.75000000     -7.699999     -0.889119      4.409069
-269.75000000     -4.620000     -6.223835      4.409069
-269.75000000     -3.080000      7.112955      4.409069
-269.75000000      4.620000     -6.223835      4.409069
-269.75000000      7.699999     -0.889119      4.409069
-269.75000000      3.080000      7.112955      4.409069
310.37500000     -6.159999     -3.556477     -5.660931
310.37500000      6.159999     -3.556477     -5.660931
310.37500000      0.000000      7.112955     -5.660931
587.00000000     -0.000000     -8.891193      2.515516
587.00000000     -7.699999      4.445597      2.515516
587.00000000      7.699999      4.445597      2.515516
-93.87500000     -9.239999     -0.000000      0.004632
-93.87500000      4.620000     -8.002074      0.004632
-93.87500000     -4.620000      8.002074      0.004632
-93.87500000      9.239999     -0.000000      0.004632
-93.87500000     -4.620000     -8.002074      0.004632
-93.87500000      4.620000      8.002074      0.004632
-385.75000000      0.000000      8.891193     -2.519484
-385.75000000     -7.699999     -4.445597     -2.519484
-385.75000000      7.699999     -4.445597     -2.519484
228.00000000     -6.159999      0.000000      6.927092
228.00000000     -3.080000     -5.334716      6.927092
228.00000000     -3.080000      5.334716      6.927092
228.00000000      3.080000     -5.334716      6.927092
228.00000000      6.159999      0.000000      6.927092
228.00000000      3.080000      5.334716      6.927092
211.87500000     -9.239999     -1.778239     -0.625931
211.87500000     -3.080000      8.891193     -0.625931
211.87500000     -6.159999     -7.112955     -0.625931
211.87500000      6.159999     -7.112955     -0.625931
211.87500000      3.080000      8.891193     -0.625931
211.87500000      9.239999     -1.778239     -0.625931
111.93750000     -9.239999      0.000000      1.892092
111.93750000     -4.620000     -8.002074      1.892092
111.93750000     -4.620000      8.002074      1.892092
111.93750000      4.620000     -8.002074      1.892092
111.93750000      9.239999      0.000000      1.892092
111.93750000      4.620000      8.002074      1.892092
-4.32031250     -7.699999      2.667358     -5.030367
-4.32031250     -7.699999     -2.667358     -5.030367
-4.32031250     -6.159999     -5.334716     -5.030367
-4.32031250     -6.159999      5.334716     -5.030367
-4.32031250     -7.699999      2.667358      5.039632
-4.32031250      1.540000     -8.002074     -5.030367
-4.32031250     -1.540000     -8.002074     -5.030367
-4.32031250     -7.699999     -2.667358      5.039632
-4.32031250     -6.159999     -5.334716      5.039632
-4.32031250     -1.540000      8.002074     -5.030367
-4.32031250      1.540000     -8.002074      5.039632
-4.32031250     -6.159999      5.334716      5.039632
-4.32031250     -1.540000     -8.002074      5.039632
-4.32031250      6.159999     -5.334716     -5.030367
-4.32031250      1.540000      8.002074     -5.030367
-4.32031250      7.699999     -2.667358     -5.030367
-4.32031250      7.699999      2.667358     -5.030367
-4.32031250      6.159999      5.334716     -5.030367
-4.32031250     -1.540000      8.002074      5.039632
-4.32031250      6.159999     -5.334716      5.039632
-4.32031250      7.699999     -2.667358      5.039632
-4.32031250      1.540000      8.002074      5.039632
-4.32031250      7.699999      2.667358      5.039632
-4.32031250      6.159999      5.334716      5.039632
-0.68750000     -7.699999     -0.889119     -5.660931
-0.68750000     -4.620000     -6.223835     -5.660931
-0.68750000     -3.080000      7.112955     -5.660931
-0.68750000      4.620000     -6.223835     -5.660931
-0.68750000      3.080000      7.112955     -5.660931
-0.68750000      7.699999     -0.889119     -5.660931
116.00000000     -1.540000      0.889119      9.444068
116.00000000      0.000000     -1.778239      9.444068
116.00000000      1.540000      0.889119      9.444068
51.31250000     -9.239999      1.778239      2.515516
51.31250000     -3.080000     -8.891193      2.515516
51.31250000      3.080000     -8.891193      2.515516
51.31250000     -6.159999      7.112955      2.515516
51.31250000      9.239999      1.778239      2.515516
51.31250000      6.159999      7.112955      2.515516
156.87500000     -9.239999     -1.778239     -2.519484
156.87500000     -3.080000      8.891193     -2.519484
156.87500000     -6.159999     -7.112955     -2.519484
156.87500000      6.159999     -7.112955     -2.519484
156.87500000      9.239999     -1.778239     -2.519484
156.87500000      3.080000      8.891193     -2.519484
219.62500000     -9.239999     -0.000000     -3.142907
219.62500000     -4.620000     -8.002074     -3.142907
219.62500000     -4.620000      8.002074     -3.142907
219.62500000      4.620000     -8.002074     -3.142907
219.62500000      9.239999     -0.000000     -3.142907
219.62500000      4.620000      8.002074     -3.142907
8.64550781     -4.620000     -2.667358     -8.177907
8.64550781     -4.620000      2.667358     -8.177907
8.64550781      4.620000      2.667358     -8.177907
8.64550781      4.620000     -2.667358     -8.177907
8.64550781     -0.000000     -5.334716     -8.177907
8.64550781      0.000000      5.334716     -8.177907
251.87500000     -4.620000     -4.445597      7.550516
251.87500000     -6.159999     -1.778239      7.550516
251.87500000     -1.540000      6.223835      7.550516
251.87500000      4.620000     -4.445597      7.550516
251.87500000      1.540000      6.223835      7.550516
251.87500000      6.159999     -1.778239      7.550516
-348.00000000     -4.620000      4.445597     -7.554483
-348.00000000     -6.159999      1.778239     -7.554483
-348.00000000     -1.540000     -6.223835     -7.554483
-348.00000000      1.540000     -6.223835     -7.554483
-348.00000000      6.159999      1.778239     -7.554483
-348.00000000      4.620000      4.445597     -7.554483
71.26562500     -7.699999      6.223835     -0.625931
71.26562500     -9.239999      3.556477     -0.625931
71.26562500     -1.540000     -9.780313     -0.625931
71.26562500      1.540000     -9.780313     -0.625931
71.26562500      9.239999      3.556477     -0.625931
71.26562500      7.699999      6.223835     -0.625931
-483.75000000     -0.000000     -8.891193      4.409069
-483.75000000     -7.699999      4.445597      4.409069
-483.75000000      7.699999      4.445597      4.409069
