-4.802641296,-1.8479999999999999,1.0669427999999999	-0.625931
-4.802641296,-0.0,-2.1338868	-0.625931
-4.802641296,1.8479999999999999,1.0669427999999999	-0.625931
-4.794415284,0.0,0.0	1.892092
3.191015628,-1.8479999999999999,-1.0669427999999999	2.515516
3.191015628,0.0,2.1338868	2.515516
3.191015628,1.8479999999999999,-1.0669427999999999	2.515516
4.275585936,-3.6959999999999997,0.0	0.004632
4.275585936,-1.8479999999999999,-3.2008296	0.004632
4.275585936,-1.8479999999999999,3.2008296	0.004632
4.275585936,1.8479999999999999,-3.2008296	0.004632
4.275585936,1.8479999999999999,3.2008296	0.004632
4.275585936,3.6959999999999997,0.0	0.004632
4.9549804680000005,-1.8479999999999999,1.0669427999999999	-2.519484
4.9549804680000005,-0.0,-2.1338868	-2.519484
4.9549804680000005,1.8479999999999999,1.0669427999999999	-2.519484
-3.519726564,-0.0,-0.0	-3.142907
-5.970117192,-3.6959999999999997,-2.1338868	-0.625931
-5.970117192,0.0,4.2677724	-0.625931
-5.970117192,3.6959999999999997,-2.1338868	-0.625931
-7.9312499999999995,-3.6959999999999997,0.0	1.892092
-7.9312499999999995,-1.8479999999999999,-3.2008296	1.892092
-7.9312499999999995,-1.8479999999999999,3.2008296	1.892092
-7.9312499999999995,1.8479999999999999,-3.2008296	1.892092
-7.9312499999999995,1.8479999999999999,3.2008296	1.892092
-7.9312499999999995,3.6959999999999997,0.0	1.892092
30.206249999999997,-3.6959999999999997,2.1338868	2.515516
30.206249999999997,-0.0,-4.2677724	2.515516
30.206249999999997,3.6959999999999997,2.1338868	2.515516
4.366406255999999,-3.6959999999999997,-2.1338868	-2.519484
4.366406255999999,0.0,4.2677724	-2.519484
4.366406255999999,3.6959999999999997,-2.1338868	-2.519484
-3.8789062559999996,-3.6959999999999997,-0.0	-3.142907
-3.8789062559999996,-1.8479999999999999,-3.2008296	-3.142907
-3.8789062559999996,-1.8479999999999999,3.2008296	-3.142907
-3.8789062559999996,1.8479999999999999,-3.2008296	-3.142907
-3.8789062559999996,1.8479999999999999,3.2008296	-3.142907
-3.8789062559999996,3.6959999999999997,-0.0	-3.142907
-11.428125,-3.6959999999999997,4.2677724	-0.625931
-11.428125,3.6959999999999997,4.2677724	-0.625931
-11.428125,-5.544,1.0669427999999999	-0.625931
-11.428125,5.544,1.0669427999999999	-0.625931
-11.428125,-1.8479999999999999,-5.3347164000000005	-0.625931
-11.428125,1.8479999999999999,-5.3347164000000005	-0.625931
7.209375,-1.8479999999999999,-1.0669427999999999	4.409069
7.209375,1.8479999999999999,-1.0669427999999999	4.409069
7.209375,0.0,2.1338868	4.409069
-210.29999999999998,-0.0,-0.0	-5.030367
-210.29999999999998,0.0,0.0	5.039632
16.221093743999997,-3.6959999999999997,-4.2677724	2.515516
16.221093743999997,3.6959999999999997,-4.2677724	2.515516
16.221093743999997,-5.544,-1.0669427999999999	2.515516
16.221093743999997,5.544,-1.0669427999999999	2.515516
16.221093743999997,-1.8479999999999999,5.3347164000000005	2.515516
16.221093743999997,1.8479999999999999,5.3347164000000005	2.515516
22.846875,-5.544,-3.2008296	0.004632
22.846875,-5.544,3.2008296	0.004632
22.846875,5.544,-3.2008296	0.004632
22.846875,5.544,3.2008296	0.004632
22.846875,-0.0,-6.4016592	0.004632
22.846875,0.0,6.4016592	0.004632
57.693749999999994,-3.6959999999999997,4.2677724	-2.519484
57.693749999999994,3.6959999999999997,4.2677724	-2.519484
57.693749999999994,-5.544,1.0669427999999999	-2.519484
57.693749999999994,5.544,1.0669427999999999	-2.519484
57.693749999999994,-1.8479999999999999,-5.3347164000000005	-2.519484
57.693749999999994,1.8479999999999999,-5.3347164000000005	-2.519484
-175.04999999999998,-5.544,-3.2008296	1.892092
-175.04999999999998,-5.544,3.2008296	1.892092
-175.04999999999998,5.544,-3.2008296	1.892092
-175.04999999999998,5.544,3.2008296	1.892092
-175.04999999999998,-0.0,-6.4016592	1.892092
-175.04999999999998,0.0,6.4016592	1.892092
-141.29999999999998,-3.6959999999999997,2.1338868	4.409069
-141.29999999999998,-0.0,-4.2677724	4.409069
-141.29999999999998,3.6959999999999997,2.1338868	4.409069
-106.8,-3.6959999999999997,-0.0	-5.030367
-106.8,-1.8479999999999999,-3.2008296	-5.030367
-106.8,-1.8479999999999999,3.2008296	-5.030367
-106.8,1.8479999999999999,-3.2008296	-5.030367
-106.8,-3.6959999999999997,0.0	5.039632
-106.8,3.6959999999999997,-0.0	-5.030367
-106.8,1.8479999999999999,3.2008296	-5.030367
-106.8,-1.8479999999999999,-3.2008296	5.039632
-106.8,-1.8479999999999999,3.2008296	5.039632
-106.8,1.8479999999999999,-3.2008296	5.039632
-106.8,3.6959999999999997,0.0	5.039632
-106.8,1.8479999999999999,3.2008296	5.039632
-55.949999999999996,-1.8479999999999999,-1.0669427999999999	-5.660931
-55.949999999999996,0.0,2.1338868	-5.660931
-55.949999999999996,1.8479999999999999,-1.0669427999999999	-5.660931
1.059375,-7.3919988,0.0	0.004632
1.059375,-3.6959999999999997,-6.4016592	0.004632
1.059375,-3.6959999999999997,6.4016592	0.004632
1.059375,3.6959999999999997,-6.4016592	0.004632
1.059375,7.3919988,0.0	0.004632
1.059375,3.6959999999999997,6.4016592	0.004632
81.52499999999999,-5.544,3.2008296	-3.142907
81.52499999999999,-5.544,-3.2008296	-3.142907
81.52499999999999,5.544,-3.2008296	-3.142907
81.52499999999999,5.544,3.2008296	-3.142907
81.52499999999999,-0.0,-6.4016592	-3.142907
81.52499999999999,0.0,6.4016592	-3.142907
103.64999999999999,-7.3919988,-2.1338868	-0.625931
103.64999999999999,-5.544,-5.3347164000000005	-0.625931
