-12.00660324,-4.62,2.667357	-0.625931
-12.00660324,-0.0,-5.3347169999999995	-0.625931
-12.00660324,4.62,2.667357	-0.625931
-11.98603821,0.0,0.0	1.892092
7.977539070000001,-4.62,-2.667357	2.515516
7.977539070000001,0.0,5.3347169999999995	2.515516
7.977539070000001,4.62,-2.667357	2.515516
10.68896484,-9.24,0.0	0.004632
10.68896484,-4.62,-8.002074	0.004632
10.68896484,-4.62,8.002074	0.004632
10.68896484,4.62,-8.002074	0.004632
10.68896484,4.62,8.002074	0.004632
10.68896484,9.24,0.0	0.004632
12.387451170000002,-4.62,2.667357	-2.519484
12.387451170000002,-0.0,-5.3347169999999995	-2.519484
12.387451170000002,4.62,2.667357	-2.519484
-8.79931641,-0.0,-0.0	-3.142907
-14.925292980000002,-9.24,-5.3347169999999995	-0.625931
-14.925292980000002,0.0,10.669431	-0.625931
-14.925292980000002,9.24,-5.3347169999999995	-0.625931
-19.828125,-9.24,0.0	1.892092
-19.828125,-4.62,-8.002074	1.892092
-19.828125,-4.62,8.002074	1.892092
-19.828125,4.62,-8.002074	1.892092
-19.828125,4.62,8.002074	1.892092
-19.828125,9.24,0.0	1.892092
75.515625,-9.24,5.3347169999999995	2.515516
75.515625,-0.0,-10.669431	2.515516
75.515625,9.24,5.3347169999999995	2.515516
10.91601564,-9.24,-5.3347169999999995	-2.519484
10.91601564,0.0,10.669431	-2.519484
10.91601564,9.24,-5.3347169999999995	-2.519484
-9.69726564,-9.24,-0.0	-3.142907
-9.69726564,-4.62,-8.002074	-3.142907
-9.69726564,-4.62,8.002074	-3.142907
-9.69726564,4.62,-8.002074	-3.142907
-9.69726564,4.62,8.002074	-3.142907
-9.69726564,9.24,-0.0	-3.142907
-28.5703125,-9.24,10.669431	-0.625931
-28.5703125,9.24,10.669431	-0.625931
-28.5703125,-13.86,2.667357	-0.625931
-28.5703125,13.86,2.667357	-0.625931
-28.5703125,-4.62,-13.336791000000002	-0.625931
-28.5703125,4.62,-13.336791000000002	-0.625931
18.0234375,-4.62,-2.667357	4.409069
18.0234375,4.62,-2.667357	4.409069
18.0234375,0.0,5.3347169999999995	4.409069
-525.75,-0.0,-0.0	-5.030367
-525.75,0.0,0.0	5.039632
40.55273436,-9.24,-10.669431	2.515516
40.55273436,9.24,-10.669431	2.515516
40.55273436,-13.86,-2.667357	2.515516
40.55273436,13.86,-2.667357	2.515516
40.55273436,-4.62,13.336791000000002	2.515516
40.55273436,4.62,13.336791000000002	2.515516
57.1171875,-13.86,-8.002074	0.004632
57.1171875,-13.86,8.002074	0.004632
57.1171875,13.86,-8.002074	0.004632
57.1171875,13.86,8.002074	0.004632
57.1171875,-0.0,-16.004148	0.004632
57.1171875,0.0,16.004148	0.004632
144.234375,-9.24,10.669431	-2.519484
144.234375,9.24,10.669431	-2.519484
144.234375,-13.86,2.667357	-2.519484
144.234375,13.86,2.667357	-2.519484
144.234375,-4.62,-13.336791000000002	-2.519484
144.234375,4.62,-13.336791000000002	-2.519484
-437.625,-13.86,-8.002074	1.892092
-437.625,-13.86,8.002074	1.892092
-437.625,13.86,-8.002074	1.892092
-437.625,13.86,8.002074	1.892092
-437.625,-0.0,-16.004148	1.892092
-437.625,0.0,16.004148	1.892092
-353.25,-9.24,5.3347169999999995	4.409069
-353.25,-0.0,-10.669431	4.409069
-353.25,9.24,5.3347169999999995	4.409069
-267.0,-9.24,-0.0	-5.030367
-267.0,-4.62,-8.002074	-5.030367
-267.0,-4.62,8.002074	-5.030367
-267.0,4.62,-8.002074	-5.030367
-267.0,-9.24,0.0	5.039632
-267.0,9.24,-0.0	-5.030367
-267.0,4.62,8.002074	-5.030367
-267.0,-4.62,-8.002074	5.039632
-267.0,-4.62,8.002074	5.039632
-267.0,4.62,-8.002074	5.039632
-267.0,9.24,0.0	5.039632
-267.0,4.62,8.002074	5.039632
-139.875,-4.62,-2.667357	-5.660931
-139.875,0.0,5.3347169999999995	-5.660931
-139.875,4.62,-2.667357	-5.660931
2.6484375,-18.479997,0.0	0.004632
2.6484375,-9.24,-16.004148	0.004632
2.6484375,-9.24,16.004148	0.004632
2.6484375,9.24,-16.004148	0.004632
2.6484375,18.479997,0.0	0.004632
2.6484375,9.24,16.004148	0.004632
203.8125,-13.86,8.002074	-3.142907
203.8125,-13.86,-8.002074	-3.142907
203.8125,13.86,-8.002074	-3.142907
203.8125,13.86,8.002074	-3.142907
203.8125,-0.0,-16.004148	-3.142907
203.8125,0.0,16.004148	-3.142907
259.125,-18.479997,-5.3347169999999995	-0.625931
259.125,-13.86,-13.336791000000002	-0.625931
259.125,-4.62,18.671505	-0.625931
259.125,13.86,-13.336791000000002	-0.625931
259.125,18.479997,-5.3347169999999995	-0.625931
259.125,4.62,18.671505	-0.625931
3.59179686,-18.479997,0.0	1.892092
3.59179686,-9.24,-16.004148	1.892092
3.59179686,-9.24,16.004148	1.892092
3.59179686,9.24,-16.004148	1.892092
3.59179686,18.479997,0.0	1.892092
3.59179686,9.24,16.004148	1.892092
101.53125,-9.24,-10.669431	4.409069
101.53125,9.24,-10.669431	4.409069
101.53125,-13.86,-2.667357	4.409069
101.53125,13.86,-2.667357	4.409069
101.53125,-4.62,13.336791000000002	4.409069
101.53125,4.62,13.336791000000002	4.409069
487.21875,-9.24,5.3347169999999995	-5.660931
487.21875,-0.0,-10.669431	-5.660931
487.21875,9.24,5.3347169999999995	-5.660931
1.03125,-18.479997,5.3347169999999995	2.515516
1.03125,-4.62,-18.671505	2.515516
1.03125,-13.86,13.336791000000002	2.515516
1.03125,4.62,-18.671505	2.515516
