-6.8037418359999995,-2.618,1.5115022999999999	-0.625931
-6.8037418359999995,-0.0,-3.0230062999999996	-0.625931
-6.8037418359999995,2.618,1.5115022999999999	-0.625931
-6.792088319,0.0,0.0	1.892092
4.520605473,-2.618,-1.5115022999999999	2.515516
4.520605473,0.0,3.0230062999999996	2.515516
4.520605473,2.618,-1.5115022999999999	2.515516
6.057080076,-5.236,0.0	0.004632
6.057080076,-2.618,-4.5345086	0.004632
6.057080076,-2.618,4.5345086	0.004632
6.057080076,2.618,-4.5345086	0.004632
6.057080076,2.618,4.5345086	0.004632
6.057080076,5.236,0.0	0.004632
7.019555663,-2.618,1.5115022999999999	-2.519484
7.019555663,-0.0,-3.0230062999999996	-2.519484
7.019555663,2.618,1.5115022999999999	-2.519484
-4.986279299,-0.0,-0.0	-3.142907
-8.457666022,-5.236,-3.0230062999999996	-0.625931
-8.457666022,0.0,6.0460109	-0.625931
-8.457666022,5.236,-3.0230062999999996	-0.625931
-11.2359375,-5.236,0.0	1.892092
-11.2359375,-2.618,-4.5345086	1.892092
-11.2359375,-2.618,4.5345086	1.892092
-11.2359375,2.618,-4.5345086	1.892092
-11.2359375,2.618,4.5345086	1.892092
-11.2359375,5.236,0.0	1.892092
42.7921875,-5.236,3.0230062999999996	2.515516
42.7921875,-0.0,-6.0460109	2.515516
42.7921875,5.236,3.0230062999999996	2.515516
6.185742196,-5.236,-3.0230062999999996	-2.519484
6.185742196,0.0,6.0460109	-2.519484
6.185742196,5.236,-3.0230062999999996	-2.519484
-5.495117196,-5.236,-0.0	-3.142907
-5.495117196,-2.618,-4.5345086	-3.142907
-5.495117196,-2.618,4.5345086	-3.142907
-5.495117196,2.618,-4.5345086	-3.142907
-5.495117196,2.618,4.5345086	-3.142907
-5.495117196,5.236,-0.0	-3.142907
-16.189843749999998,-5.236,6.0460109	-0.625931
-16.189843749999998,5.236,6.0460109	-0.625931
-16.189843749999998,-7.854,1.5115022999999999	-0.625931
-16.189843749999998,7.854,1.5115022999999999	-0.625931
-16.189843749999998,-2.618,-7.5575149	-0.625931
-16.189843749999998,2.618,-7.5575149	-0.625931
10.21328125,-2.618,-1.5115022999999999	4.409069
10.21328125,2.618,-1.5115022999999999	4.409069
10.21328125,0.0,3.0230062999999996	4.409069
-297.925,-0.0,-0.0	-5.030367
-297.925,0.0,0.0	5.039632
22.979882804,-5.236,-6.0460109	2.515516
22.979882804,5.236,-6.0460109	2.515516
22.979882804,-7.854,-1.5115022999999999	2.515516
22.979882804,7.854,-1.5115022999999999	2.515516
22.979882804,-2.618,7.5575149	2.515516
22.979882804,2.618,7.5575149	2.515516
32.36640625,-7.854,-4.5345086	0.004632
32.36640625,-7.854,4.5345086	0.004632
32.36640625,7.854,-4.5345086	0.004632
32.36640625,7.854,4.5345086	0.004632
32.36640625,-0.0,-9.0690172	0.004632
32.36640625,0.0,9.0690172	0.004632
81.7328125,-5.236,6.0460109	-2.519484
81.7328125,5.236,6.0460109	-2.519484
81.7328125,-7.854,1.5115022999999999	-2.519484
81.7328125,7.854,1.5115022999999999	-2.519484
81.7328125,-2.618,-7.5575149	-2.519484
81.7328125,2.618,-7.5575149	-2.519484
-247.98749999999998,-7.854,-4.5345086	1.892092
-247.98749999999998,-7.854,4.5345086	1.892092
-247.98749999999998,7.854,-4.5345086	1.892092
-247.98749999999998,7.854,4.5345086	1.892092
-247.98749999999998,-0.0,-9.0690172	1.892092
-247.98749999999998,0.0,9.0690172	1.892092
-200.17499999999998,-5.236,3.0230062999999996	4.409069
-200.17499999999998,-0.0,-6.0460109	4.409069
-200.17499999999998,5.236,3.0230062999999996	4.409069
-151.29999999999998,-5.236,-0.0	-5.030367
-151.29999999999998,-2.618,-4.5345086	-5.030367
-151.29999999999998,-2.618,4.5345086	-5.030367
-151.29999999999998,2.618,-4.5345086	-5.030367
-151.29999999999998,-5.236,0.0	5.039632
-151.29999999999998,5.236,-0.0	-5.030367
-151.29999999999998,2.618,4.5345086	-5.030367
-151.29999999999998,-2.618,-4.5345086	5.039632
-151.29999999999998,-2.618,4.5345086	5.039632
-151.29999999999998,2.618,-4.5345086	5.039632
-151.29999999999998,5.236,0.0	5.039632
-151.29999999999998,2.618,4.5345086	5.039632
-79.2625,-2.618,-1.5115022999999999	-5.660931
-79.2625,0.0,3.0230062999999996	-5.660931
-79.2625,2.618,-1.5115022999999999	-5.660931
1.50078125,-10.4719983,0.0	0.004632
1.50078125,-5.236,-9.0690172	0.004632
1.50078125,-5.236,9.0690172	0.004632
1.50078125,5.236,-9.0690172	0.004632
1.50078125,10.4719983,0.0	0.004632
1.50078125,5.236,9.0690172	0.004632
115.49374999999999,-7.854,4.5345086	-3.142907
115.49374999999999,-7.854,-4.5345086	-3.142907
115.49374999999999,7.854,-4.5345086	-3.142907
115.49374999999999,7.854,4.5345086	-3.142907
115.49374999999999,-0.0,-9.0690172	-3.142907
115.49374999999999,0.0,9.0690172	-3.142907
146.8375,-10.4719983,-3.0230062999999996	-0.625931
146.8375,-7.854,-7.5575149	-0.625931
146.8375,-2.618,10.5805195	-0.625931
146.8375,7.854,-7.5575149	-0.625931
146.8375,10.4719983,-3.0230062999999996	-0.625931
146.8375,2.618,10.5805195	-0.625931
2.035351554,-10.4719983,0.0	1.892092
2.035351554,-5.236,-9.0690172	1.892092
2.035351554,-5.236,9.0690172	1.892092
2.035351554,5.236,-9.0690172	1.892092
2.035351554,10.4719983,0.0	1.892092
2.035351554,5.236,9.0690172	1.892092
57.534375,-5.236,-6.0460109	4.409069
57.534375,5.236,-6.0460109	4.409069
57.534375,-7.854,-1.5115022999999999	4.409069
