0	1	2
5.820356044888	0.0	-5.939233831337775
5.820356044888	0.0	3.575536521263224
5.820356044888	0.0	-9.506016763876605
5.820356044888	0.0	0.008753588724391031
5.820356044888	-3.3603841292955536	-1.182838191153949
5.820356044888	3.3603841292955536	8.331932161447051
5.820356044888	-3.3603841292955536	-4.7611339958194225
5.820356044888	3.3603841292955536	4.753636356781575
-5.820356044888	0.0	-5.939233831337775
-5.820356044888	0.0	3.575536521263224
-5.820356044888	0.0	-9.506016763876605
-5.820356044888	0.0	0.008753588724391031
-5.820356044888	-3.3603841292955536	-1.182838191153949
-5.820356044888	3.3603841292955536	8.331932161447051
-5.820356044888	-3.3603841292955536	-4.7611339958194225
-5.820356044888	3.3603841292955536	4.753636356781575
-2.910178022444	5.040576193943329	-5.939233831337775
-2.910178022444	5.040576193943329	3.575536521263224
-2.910178022444	5.040576193943329	-9.506016763876605
-2.910178022444	5.040576193943329	0.008753588724391031
-2.910178022444	1.6801920646477748	-1.182838191153949
-2.910178022444	8.400960323238882	8.331932161447051
-2.910178022444	1.6801920646477748	-4.7611339958194225
-2.910178022444	8.400960323238882	4.753636356781575
0.0	10.081152387886657	-5.939233831337775
0.0	10.081152387886657	3.575536521263224
0.0	10.081152387886657	-9.506016763876605
0.0	10.081152387886657	0.008753588724391031
0.0	6.720768258591103	-1.182838191153949
0.0	13.44153651718221	8.331932161447051
0.0	6.720768258591103	-4.7611339958194225
0.0	13.44153651718221	4.753636356781575
-2.910178022444	-5.040576193943329	-5.939233831337775
-2.910178022444	-5.040576193943329	3.575536521263224
-2.910178022444	-5.040576193943329	-9.506016763876605
-2.910178022444	-5.040576193943329	0.008753588724391031
-2.910178022444	-8.400960323238882	-1.182838191153949
-2.910178022444	-1.6801920646477748	8.331932161447051
-2.910178022444	-8.400960323238882	-4.7611339958194225
-2.910178022444	-1.6801920646477748	4.753636356781575
0.0	0.0	-5.939233831337775
0.0	0.0	3.575536521263224
0.0	0.0	-9.506016763876605
1.4210853689513959e-14	-3.5527134223784897e-15	0.008753588724369677
0.0	-3.3603841292955536	-1.182838191153949
0.0	3.3603841292955536	8.331932161447051
0.0	-3.3603841292955536	-4.7611339958194225
0.0	3.3603841292955536	4.753636356781575
2.910178022444	5.040576193943329	-5.939233831337775
2.910178022444	5.040576193943329	3.575536521263224
2.910178022444	5.040576193943329	-9.506016763876605
2.910178022444	5.040576193943329	0.008753588724391031
2.910178022444	1.6801920646477748	-1.182838191153949
2.910178022444	8.400960323238882	8.331932161447051
2.910178022444	1.6801920646477748	-4.7611339958194225
2.910178022444	8.400960323238882	4.753636356781575
0.0	-10.081152387886657	-5.939233831337775
0.0	-10.081152387886657	3.575536521263224
0.0	-10.081152387886657	-9.506016763876605
0.0	-10.081152387886657	0.008753588724391031
0.0	-13.44153651718221	-1.182838191153949
0.0	-6.720768258591103	8.331932161447051
0.0	-13.44153651718221	-4.7611339958194225
0.0	-6.720768258591103	4.753636356781575
2.910178022444	-5.040576193943329	-5.939233831337775
2.910178022444	-5.040576193943329	3.575536521263224
2.910178022444	-5.040576193943329	-9.506016763876605
2.910178022444	-5.040576193943329	0.008753588724391031
2.910178022444	-8.400960323238882	-1.182838191153949
2.910178022444	-1.6801920646477748	8.331932161447051
2.910178022444	-8.400960323238882	-4.7611339958194225
2.910178022444	-1.6801920646477748	4.753636356781575
